delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,exp,330,6,27,space,0.2766395,None,700,1,[1.5918412000173703],[1.5918514000077266],27,6,330,5,2000.37115,,2000.355965,2000.37115,2001.357313,2001.357313,2001.373487,2001.640725,space,0.2766395,None,2001.643305,2002.357274,2002.66704,2002.654201,2002.65496,2002.66704,2002.66704,2002.66704,2004.259243,700,1,[1.5918412000173703],[1.5918514000077266],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,331,7,27,space,0.2863003,None,600,1,[2.578627200011397],[2.5786372000002302],27,7,331,1,2004.274922,,2004.259508,2004.274922,2005.259623,2005.259623,2005.276282,2005.561157,space,0.2863003,None,2005.561953,2005.960398,2006.26886,2006.254418,2006.255125,2006.26886,2006.26886,2006.26886,2008.847789,600,1,[2.578627200011397],[2.5786372000002302],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,332,8,27,space,0.3245305,None,500,1,[1.710607799992431],[1.7106184999865945],27,8,332,0,2008.863866,,2008.84811,2008.863866,2009.84926,2009.84926,2009.865683,2010.18311,space,0.3245305,None,2010.183782,2010.284135,2010.590854,2010.576617,2010.577273,2010.590854,2010.590854,2010.590854,2012.301911,500,1,[1.710607799992431],[1.7106184999865945],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,333,9,27,space,0.394088,None,200,1,[1.4359615999856032],[1.4359718000050634],27,9,333,3,2012.317069,,2012.302282,2012.317069,2013.301941,2013.301941,2013.318575,2013.702701,space,0.394088,None,2013.703542,2013.803563,2014.118858,2014.104861,2014.105445,2014.118858,2014.118858,2014.118858,2015.55515,200,1,[1.4359615999856032],[1.4359718000050634],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,334,10,27,space,0.2419475,None,300,1,[1.6753467999806162],[1.6753554999886546],27,10,334,4,2015.571271,,2015.555486,2015.571271,2016.557761,2016.557761,2016.572346,2016.807449,space,0.2419475,None,2016.80831,2017.207508,2017.516859,2017.502969,2017.503617,2017.516859,2017.516859,2017.516859,2019.192472,300,1,[1.6753467999806162],[1.6753554999886546],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,335,11,27,space,0.1409326,None,500,1,[1.360057499987306],[1.360068699985277],27,11,335,7,2019.208935,,2019.192718,2019.208935,2020.193917,2020.193917,2020.210183,2020.346046,space,0.1409326,None,2020.34695,2020.761856,2021.06879,2021.055791,2021.056436,2021.06879,2021.06879,2021.06879,2022.429165,500,1,[1.360057499987306],[1.360068699985277],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,336,0,28,space,0.3712871,None,700,1,[3.7228938000043854],[3.722902099980274],28,0,336,5,2022.445787,,2022.429471,2022.445787,2023.432281,2023.432281,2023.446041,2023.81583,space,0.3712871,None,2023.816685,2024.51523,2024.82908,2024.815405,2024.815992,2024.82908,2024.82908,2024.82908,2028.552309,700,1,[3.7228938000043854],[3.722902099980274],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,337,1,28,space,2.0895397,None,700,1,[1.9741445000108797],[1.9741652999946382],28,1,337,8,2028.568031,,2028.552632,2028.568031,2029.554987,2029.554987,2029.572257,2031.656409,space,2.0895397,None,2031.657059,2032.357674,2032.669062,2032.656733,2032.657328,2032.669062,2032.669062,2032.669062,2034.643518,700,1,[1.9741445000108797],[1.9741652999946382],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,338,2,28,space,0.9108437,None,600,1,[4.62958019998041],[4.629590099997586],28,2,338,1,2034.659,,2034.643824,2034.659,2035.644088,2035.644088,2035.660554,2036.562695,space,0.9108437,None,2036.563435,2036.962217,2037.270699,2037.256569,2037.257224,2037.270699,2037.270699,2037.270699,2041.900572,600,1,[4.62958019998041],[4.629590099997586],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,339,3,28,space,1.2383201,None,700,1,[2.9082212000212166],[2.908231600013096],28,3,339,11,2041.916221,,2041.900866,2041.916221,2042.90066,2042.90066,2042.919489,2044.154253,space,1.2383201,None,2044.15492,2044.869781,2045.183323,2045.168895,2045.169623,2045.183323,2045.183323,2045.183323,2048.091871,700,1,[2.9082212000212166],[2.908231600013096],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,340,4,28,space,1.4488295,None,200,1,[2.1423068000003695],[2.1423174000228755],28,4,340,6,2048.107089,,2048.09223,2048.107089,2049.093417,2049.093417,2049.110077,2050.544297,space,1.4488295,None,2050.544975,2050.643599,2050.954243,2050.941261,2050.941802,2050.954243,2050.954243,2050.954243,2053.09686,200,1,[2.1423068000003695],[2.1423174000228755],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,341,5,28,space,0.943702,None,400,1,[1.074004900001455],[1.0740146999887656],28,5,341,10,2053.112401,,2053.09724,2053.112401,2054.098668,2054.098668,2054.115216,2055.049052,space,0.943702,None,2055.049938,2055.450475,2055.760263,2055.746904,2055.74755,2055.760263,2055.760263,2055.760263,2056.834563,400,1,[1.074004900001455],[1.0740146999887656],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,342,6,28,space,44.466174,None,500,1,[13.13241079999716],[13.132422900001984],28,6,342,7,2056.849778,,2056.835075,2056.849778,2057.835701,2057.835701,2057.852973,2102.317549,space,44.466174,None,2102.318462,2102.717382,2103.033259,2103.019883,2103.020505,2103.033259,2103.033259,2103.033259,2116.165982,500,1,[13.13241079999716],[13.132422900001984],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,343,7,28,space,1.8882931,None,300,1,[35.260825399978785],[35.26083579999977],28,7,343,0,2116.181661,,2116.166282,2116.181661,2117.166589,2117.166589,2117.183164,2119.069261,space,1.8882931,None,2119.069971,2119.169035,2119.480107,2119.467015,2119.467671,2119.480107,2119.480107,2119.480107,2154.741254,300,1,[35.260825399978785],[35.26083579999977],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,344,8,28,space,0.5634958,None,500,1,[3.790678500023205],[3.7906888000143226],28,8,344,2,2154.756704,,2154.741561,2154.756704,2155.742165,2155.742165,2155.758594,2156.309524,space,0.5634958,None,2156.310245,2157.011338,2157.324181,2157.311917,2157.312527,2157.324181,2157.324181,2157.324181,2161.115203,500,1,[3.790678500023205],[3.7906888000143226],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,345,9,28,space,0.3204118,None,400,1,[3.5266791000030935],[3.526689599995734],28,9,345,9,2161.130284,,2161.115515,2161.130284,2162.118783,2162.118783,2162.132042,2162.450319,space,0.3204118,None,2162.450965,2162.566951,2162.876553,2162.864233,2162.86485,2162.876553,2162.876553,2162.876553,2166.403784,400,1,[3.5266791000030935],[3.526689599995734],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,346,10,28,space,0.5773963,None,300,1,[1.7910731000010855],[1.7910848000028636],28,10,346,3,2166.419299,,2166.40412,2166.419299,2167.404141,2167.404141,2167.421586,2167.988254,space,0.5773963,None,2167.988899,2168.088727,2168.401074,2168.387779,2168.388261,2168.401074,2168.401074,2168.401074,2170.192453,300,1,[1.7910731000010855],[1.7910848000028636],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,347,11,28,space,0.6384235,None,500,1,[3.2273105999920517],[3.2273190999985673],28,11,347,4,2170.20717,,2170.19277,2170.20717,2171.191911,2171.191911,2171.209219,2171.841895,space,0.6384235,None,2171.84258,2172.243661,2172.553955,2172.540715,2172.541244,2172.553955,2172.553955,2172.553955,2175.78155,500,1,[3.2273105999920517],[3.2273190999985673],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,348,0,29,space,0.3357295,None,600,1,[2.1745235999987926],[2.1745320000045467],29,0,348,2,2175.796405,,2175.781789,2175.796405,2176.782463,2176.782463,2176.798632,2177.133337,space,0.3357295,None,2177.134199,2177.849673,2178.160969,2178.14825,2178.14887,2178.160969,2178.160969,2178.160969,2180.335806,600,1,[2.1745235999987926],[2.1745320000045467],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,349,1,29,space,0.7626378,None,500,1,[3.045224200002849],[3.045241099986015],29,1,349,3,2180.351717,,2180.336063,2180.351717,2181.337851,2181.337851,2181.354693,2182.10469,space,0.7626378,None,2182.105715,2182.20548,2182.513419,2182.498523,2182.499112,2182.513419,2182.513419,2182.513419,2185.558955,500,1,[3.045224200002849],[3.045241099986015],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,350,2,29,space,0.4303872,None,600,1,[4.7784615000127815],[4.7784699000185356],29,2,350,4,2185.574512,,2185.559248,2185.574512,2186.561228,2186.561228,2186.575435,2186.993651,space,0.4303872,None,2186.994317,2187.394231,2187.704099,2187.690381,2187.690999,2187.704099,2187.704099,2187.704099,2192.4829,600,1,[4.7784615000127815],[4.7784699000185356],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,351,3,29,space,0.2729774,None,700,1,[1.419988799985731],[1.420000499987509],29,3,351,11,2192.497709,,2192.483172,2192.497709,2193.48465,2193.48465,2193.501492,2193.767921,space,0.2729774,None,2193.768645,2194.468923,2194.78335,2194.770936,2194.771471,2194.78335,2194.78335,2194.78335,2196.203636,700,1,[1.419988799985731],[1.420000499987509],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,352,4,29,space,0.8383091,None,200,1,[3.0976181000005454],[3.0976281999901403],29,4,352,9,2196.218362,,2196.203957,2196.218362,2197.204558,2197.204558,2197.221776,2198.055695,space,0.8383091,None,2198.056365,2198.155489,2198.462248,2198.448032,2198.448624,2198.462248,2198.462248,2198.462248,2201.560171,200,1,[3.0976181000005454],[3.0976281999901403],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,353,5,29,space,0.981689,None,200,1,[2.2776605999970343],[2.277669799979776],29,5,353,0,2201.57532,,2201.560489,2201.57532,2202.576587,2202.576587,2202.576587,2203.561796,space,0.981689,None,2203.562332,2203.661022,2203.970391,2203.958538,2203.959156,2203.970391,2203.970391,2203.970391,2206.248327,200,1,[2.2776605999970343],[2.277669799979776],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,354,6,29,space,0.2780661,None,100,1,[2.2267966000072192],[2.22680709999986],29,6,354,6,2206.263645,,2206.248564,2206.263645,2207.249512,2207.249512,2207.265493,2207.532716,space,0.2780661,None,2207.533578,2207.634077,2207.941403,2207.928891,2207.92953,2207.941403,2207.941403,2207.941403,2210.168493,100,1,[2.2267966000072192],[2.22680709999986],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,355,7,29,space,0.3916689,None,300,1,[2.702703000017209],[2.7027130000060424],29,7,355,7,2210.184306,,2210.168796,2210.184306,2211.169305,2211.169305,2211.186711,2211.57057,space,0.3916689,None,2211.571254,2211.972365,2212.287119,2212.27306,2212.273694,2212.287119,2212.287119,2212.287119,2214.990136,300,1,[2.702703000017209],[2.7027130000060424],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,356,8,29,space,0.3816099,None,600,1,[5.145568500010995],[5.1455765000137035],29,8,356,8,2215.007137,,2214.990446,2215.007137,2215.99175,2215.99175,2216.008663,2216.375247,space,0.3816099,None,2216.375876,2217.077221,2217.385962,2217.372223,2217.372825,2217.385962,2217.385962,2217.385962,2222.531809,600,1,[5.145568500010995],[5.1455765000137035],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,357,9,29,space,0.3488739,None,700,1,[1.0754523999930825],[1.0754628999857232],29,9,357,5,2222.548057,,2222.532134,2222.548057,2223.532916,2223.532916,2223.551489,2223.884962,space,0.3488739,None,2223.885634,2224.586034,2224.894128,2224.879561,2224.880463,2224.894128,2224.894128,2224.894128,2225.969963,700,1,[1.0754523999930825],[1.0754628999857232],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,358,10,29,space,1.0639691,None,500,1,[2.1372175000142306],[2.13722790000611],29,10,358,1,2225.985537,,2225.970283,2225.985537,2226.971591,2226.971591,2226.988303,2228.038515,space,1.0639691,None,2228.03926,2228.438095,2228.754336,2228.741574,2228.742214,2228.754336,2228.754336,2228.754336,2230.891851,500,1,[2.1372175000142306],[2.13722790000611],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,359,11,29,space,0.3789261,None,400,1,[2.6454379000060726],[2.645449000003282],29,11,359,10,2230.907314,,2230.892156,2230.907314,2231.893141,2231.893141,2231.909202,2232.276496,space,0.3789261,None,2232.277236,2232.676551,2232.984198,2232.970877,2232.971499,2232.984198,2232.984198,2232.984198,2235.629922,400,1,[2.6454379000060726],[2.645449000003282],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,360,0,30,space,0.524698,None,500,1,[2.960194200015394],[2.960205000010319],30,0,360,11,2235.646103,,2235.630172,2235.646103,2236.632656,2236.632656,2236.647147,2237.164812,space,0.524698,None,2237.165531,2237.867185,2238.175767,2238.162807,2238.163408,2238.175767,2238.175767,2238.175767,2241.136273,500,1,[2.960194200015394],[2.960205000010319],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,361,1,30,space,0.2861865,None,400,1,[2.333004699990852],[2.3330149999819696],30,1,361,4,2241.151819,,2241.13658,2241.151819,2242.137807,2242.137807,2242.154621,2242.439319,space,0.2861865,None,2242.440049,2242.839125,2243.157711,2243.14455,2243.145192,2243.157711,2243.157711,2243.157711,2245.490997,400,1,[2.333004699990852],[2.3330149999819696],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,362,2,30,space,0.3520748,None,500,1,[2.577312499983236],[2.5773231999774],30,2,362,6,2245.506776,,2245.491274,2245.506776,2246.49132,2246.49132,2246.510149,2246.859817,space,0.3520748,None,2246.860661,2246.975032,2247.284942,2247.271356,2247.272002,2247.284942,2247.284942,2247.284942,2249.862562,500,1,[2.577312499983236],[2.5773231999774],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,363,3,30,space,0.3631605,None,200,1,[1.855005000019446],[1.8550166000204626],30,3,363,9,2249.878112,,2249.862877,2249.878112,2250.864858,2250.864858,2250.8794,2251.231663,space,0.3631605,None,2251.232333,2251.330972,2251.644396,2251.632171,2251.632781,2251.644396,2251.644396,2251.644396,2253.49971,200,1,[1.855005000019446],[1.8550166000204626],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,364,4,30,space,0.2971766,None,500,1,[2.1394058000005316],[2.1394174000015482],30,4,364,5,2253.515208,,2253.500013,2253.515208,2254.501614,2254.501614,2254.515922,2254.801562,space,0.2971766,None,2254.802362,2255.501663,2255.814874,2255.802971,2255.803572,2255.814874,2255.814874,2255.814874,2257.954597,500,1,[2.1394058000005316],[2.1394174000015482],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,365,5,30,space,0.3245972,None,600,1,[2.285217399999965],[2.285226000007242],30,5,365,8,2257.97024,,2257.954897,2257.97024,2258.955007,2258.955007,2258.972807,2259.290485,space,0.3245972,None,2259.291612,2259.990998,2260.307165,2260.293677,2260.294454,2260.307165,2260.307165,2260.307165,2262.592713,600,1,[2.285217399999965],[2.285226000007242],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,366,6,30,space,0.3252587,None,400,1,[2.669663999986369],[2.6696744000073522],30,6,366,1,2262.60846,,2262.592953,2262.60846,2263.594613,2263.594613,2263.61096,2263.928189,space,0.3252587,None,2263.92894,2264.327886,2264.645226,2264.633093,2264.633683,2264.645226,2264.645226,2264.645226,2267.31521,400,1,[2.669663999986369],[2.6696744000073522],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,367,7,30,space,0.2738855,None,500,1,[1.7250315999845043],[1.7250417999748606],30,7,367,7,2267.330878,,2267.315503,2267.330878,2268.315641,2268.315641,2268.332117,2268.600817,space,0.2738855,None,2268.601486,2269.017131,2269.326462,2269.311826,2269.312756,2269.326462,2269.326462,2269.326462,2271.051802,500,1,[1.7250315999845043],[1.7250417999748606],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,368,8,30,space,0.2853929,None,500,1,[1.975579599995399],[1.9755899999872781],30,8,368,2,2271.06751,,2271.052076,2271.06751,2272.05319,2272.05319,2272.069784,2272.339305,space,0.2853929,None,2272.340252,2273.038454,2273.347516,2273.332832,2273.333506,2273.347516,2273.347516,2273.347516,2275.32341,500,1,[1.975579599995399],[1.9755899999872781],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,369,9,30,space,0.3052301,None,200,1,[3.4062889000051655],[3.4063001000031363],30,9,369,3,2275.339259,,2275.323715,2275.339259,2276.325148,2276.325148,2276.34205,2276.642096,space,0.3052301,None,2276.642773,2276.741503,2277.055373,2277.042773,2277.043383,2277.055373,2277.055373,2277.055373,2280.461976,200,1,[3.4062889000051655],[3.4063001000031363],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,370,10,30,space,0.2885466,None,400,1,[2.358844100002898],[2.35885540000163],30,10,370,10,2280.478043,,2280.462284,2280.478043,2281.46416,2281.46416,2281.481431,2281.765398,space,0.2885466,None,2281.766242,2282.164655,2282.474702,2282.462018,2282.462615,2282.474702,2282.474702,2282.474702,2284.833859,400,1,[2.358844100002898],[2.35885540000163],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,371,11,30,space,0.9095777,None,300,1,[2.161355399992317],[2.1613661000155844],30,11,371,0,2284.849626,,2284.834129,2284.849626,2285.835498,2285.835498,2285.851762,2286.754039,space,0.9095777,None,2286.754734,2286.869419,2287.176778,2287.162952,2287.163541,2287.176778,2287.176778,2287.176778,2289.338723,300,1,[2.161355399992317],[2.1613661000155844],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
