prime_word,prime_gender,target_image,target_gender,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,prime.started,fixation.stopped,prime.stopped,target_picture.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Thankyou.started,text.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Pilot,masculine,m8.jpg,male,63,9,1,m,0.5514270999701694,None,1,9,63,14,156.23768640001072,,,,,,,,,156.2280602999963,156.23768640001072,156.7207417000318,156.73802029999206,157.72241580003174,157.72241580003174,157.72241580003174,158.29020679998212,m,0.5514270999701694,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Driver,masculine,m6.jpg,male,64,10,1,m,0.420617499970831,None,1,10,64,10,158.3065753999981,,,,,,,,,158.299624199979,158.3065753999981,158.7903229999938,158.8067797999829,159.7910031999927,159.7910031999927,159.7910031999927,160.22553659998812,m,0.420617499970831,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Ballerina,feminine,m10.jpg,male,65,11,1,m,0.36541379999835044,None,1,11,65,18,160.26736509997863,,,,,,,,,160.25986440002453,160.26736509997863,160.72513889998663,160.7752527000266,161.72762000001967,161.72762000001967,161.72762000001967,162.0944045999786,m,0.36541379999835044,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Reporter,neutral,f3.jpg,female,66,12,1,f,0.5796389000024647,None,1,12,66,45,162.1604654000257,,,,,,,,,162.13562570000067,162.1604654000257,162.59431960002985,162.66079320001882,163.59586810000474,163.59586810000474,163.59586810000474,164.18025809997926,f,0.5796389000024647,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Babysitter,feminine,f1.jpg,female,67,13,1,f,0.43527669995091856,None,1,13,67,21,164.19579299999168,,,,,,,,,164.1897547999979,164.19579299999168,164.68001770001138,164.69689560000552,165.6812114000204,165.6812114000204,165.6812114000204,166.11845409998205,f,0.43527669995091856,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Secretary,feminine,f4.jpg,female,68,14,1,f,0.44864019996020943,None,1,14,68,27,166.13824579998618,,,,,,,,,166.1321740000276,166.13824579998618,166.63150190003216,166.64849940000568,167.6336350000347,167.6336350000347,167.6336350000347,168.0845214999863,f,0.44864019996020943,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Driver,masculine,f6.jpg,female,69,15,1,f,0.49253290001070127,None,1,15,69,11,168.1004580000299,,,,,,,,,168.09408100001747,168.1004580000299,168.58414110000012,168.60095659998478,169.58530909998808,169.58530909998808,169.58530909998808,170.08645709999837,f,0.49253290001070127,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Baker,neutral,m7.jpg,male,70,16,1,m,0.3684419000055641,None,1,16,70,52,170.10328009998193,,,,,,,,,170.0951797000016,170.10328009998193,170.58629930001916,170.6027541999938,171.58817270002328,171.58817270002328,171.58817270002328,171.97219479997875,m,0.3684419000055641,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Reporter,neutral,m3.jpg,male,71,17,1,m,0.5428781000082381,None,1,17,71,44,171.98950540000806,,,,,,,,,171.9834992000251,171.98950540000806,172.47164320002776,172.50496350001777,173.47317050001584,173.47317050001584,173.47317050001584,174.02427150000585,m,0.5428781000082381,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Lawyer,masculine,m5.jpeg,male,72,18,1,m,0.43963469995651394,None,1,18,72,8,174.0399330999935,,,,,,,,,174.02871119999327,174.0399330999935,174.52442620001966,174.54058500000974,175.52580300002592,175.52580300002592,175.52580300002592,175.9760430000024,m,0.43963469995651394,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Prostitute,feminine,m8.jpg,male,73,19,1,m,0.38069220003671944,None,1,19,73,34,175.99235680000857,,,,,,,,,175.98358090000693,175.99235680000857,176.47624109999742,176.49295970000094,177.47759910003515,177.47759910003515,177.47759910003515,177.86166579998098,m,0.38069220003671944,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Pilot,masculine,f8.jpeg,female,74,20,1,f,0.4442358000087552,None,1,20,74,15,177.87784139998257,,,,,,,,,177.87123819999397,177.87784139998257,178.36143619997893,178.37808029999724,179.36342800001148,179.36342800001148,179.36342800001148,179.81406200001948,f,0.4442358000087552,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Ballerina,feminine,f10.jpg,female,75,21,1,f,0.5145311999949627,None,1,21,75,19,179.83034380001482,,,,,,,,,179.82281959999818,179.83034380001482,180.31367579998914,180.3305939999991,181.3148190000211,181.3148190000211,181.3148190000211,181.83286750002299,f,0.5145311999949627,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Engineer,masculine,f3.jpg,female,76,22,1,f,0.5661155999987386,None,1,22,76,5,181.87785360001726,,,,,,,,,181.8704202999943,181.87785360001726,182.33208490000106,182.38271360000363,183.33630349999294,183.33630349999294,183.33630349999294,183.91886039997917,f,0.5661155999987386,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Author,neutral,m1.jpg,male,77,23,1,m,0.7936174999922514,None,1,23,77,40,183.9346367000253,,,,,,,,,183.92797309998423,183.9346367000253,184.41864809999242,184.43484750000061,185.41961520002224,185.41961520002224,185.41961520002224,186.2211400999804,m,0.7936174999922514,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Student,neutral,m2.jpg,male,78,24,1,m,0.7255951999686658,None,1,24,78,42,186.23768530000234,,,,,,,,,186.23132600000827,186.23768530000234,186.72144809999736,186.73738509998657,187.7218065999914,187.7218065999914,187.7218065999914,188.45661870000185,m,0.7255951999686658,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Mechanic,masculine,f1.jpg,female,79,25,1,f,0.4949738000286743,None,1,25,79,1,188.4730142999906,,,,,,,,,188.46297260001302,188.4730142999906,188.9567846999853,188.97347349999472,189.95786120003322,189.95786120003322,189.95786120003322,190.45883970003342,f,0.4949738000286743,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Librarian,feminine,f5.jpeg,female,80,26,1,f,0.5662246000138111,None,1,26,80,29,190.47495559998788,,,,,,,,,190.4636518000043,190.47495559998788,190.9587761000148,190.97532080003293,191.96053500002017,191.96053500002017,191.96053500002017,192.52776020002784,f,0.5662246000138111,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Republican,neutral,f5.jpeg,female,81,27,1,f,0.44948919996386394,None,1,27,81,49,192.54418880003504,,,,,,,,,192.53234540001722,192.54418880003504,193.0277162999846,193.04434209997999,194.02866770001128,194.02866770001128,194.02866770001128,194.47946639999282,f,0.44948919996386394,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Banker,masculine,m2.jpg,male,82,28,1,m,0.39688489999389276,None,1,28,82,2,194.4966371000046,,,,,,,,,194.4914446999901,194.4966371000046,194.97984430001816,194.9966901000007,195.98089970002184,195.98089970002184,195.98089970002184,196.38217669998994,m,0.39688489999389276,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Homemaker,feminine,f2.jpeg,female,83,29,1,f,0.38994339999044314,None,1,29,83,23,196.39825840003323,,,,,,,,,196.38933179999003,196.39825840003323,196.88204110000515,196.8988552999799,197.88299090001965,197.88299090001965,197.88299090001965,198.28442320000613,f,0.38994339999044314,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Artist,neutral,f10.jpg,female,84,30,1,m,0.31435480003710836,None,1,30,84,39,198.30142329999944,,,,,,,,,198.29439930000808,198.30142329999944,198.78408339997986,198.80080179998185,199.78511340002296,199.78511340002296,199.78511340002296,200.10284380003577,m,0.31435480003710836,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Nurse,feminine,m3.jpg,male,85,31,1,m,0.653303200029768,None,1,31,85,24,200.12012360000517,,,,,,,,,200.11511890002294,200.12012360000517,200.6030211999896,200.61937780003063,201.60400089999894,201.60400089999894,201.60400089999894,202.2713787999819,m,0.653303200029768,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Author,neutral,f1.jpg,female,86,32,1,f,0.46016850002342835,None,1,32,86,41,202.28837929997826,,,,,,,,,202.2781313000014,202.28837929997826,202.77175980003085,202.78933150001103,203.77301699999953,203.77301699999953,203.77301699999953,204.2407936999807,f,0.46016850002342835,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Banker,masculine,f2.jpeg,female,87,33,1,f,0.6332826999714598,None,1,33,87,3,204.25668540003244,,,,,,,,,204.24704360001488,204.25668540003244,204.74047210003482,204.7572841999936,205.74187850003364,205.74187850003364,205.74187850003364,206.376343299984,f,0.6332826999714598,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Lawyer,masculine,f5.jpeg,female,88,34,1,f,0.5153805000009015,None,1,34,88,9,206.39245540002594,,,,,,,,,206.382337499992,206.39245540002594,206.876385200012,206.8931670000311,207.87734750000527,207.87734750000527,207.87734750000527,208.39514720003353,f,0.5153805000009015,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Engineer,masculine,m3.jpg,male,89,35,1,m,0.5682155999820679,None,1,35,89,4,208.41297240002314,,,,,,,,,208.40817070001503,208.41297240002314,208.89498849998927,208.92850560002262,209.89665190002415,209.89665190002415,209.89665190002415,210.48104400001466,m,0.5682155999820679,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Blacksmith,masculine,m9.png,male,90,36,1,m,0.7073601000010967,None,1,36,90,16,210.53311249997932,,,,,,,,,210.5242124000215,210.53311249997932,210.98068179999245,211.04815719998442,211.98171750002075,211.98171750002075,211.98171750002075,212.70036240003537,m,0.7073601000010967,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Teacher,feminine,m7.jpg,male,91,37,1,m,0.5030760999652557,None,1,37,91,32,212.71597810002277,,,,,,,,,212.7099506999948,212.71597810002277,213.19965760002378,213.2164900000207,214.20089670002926,214.20089670002926,214.20089670002926,214.71963860001415,m,0.5030760999652557,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Democrat,neutral,f4.jpg,female,92,38,1,f,0.5812037999858148,None,1,38,92,47,214.73475000000326,,,,,,,,,214.72836820001248,214.73475000000326,215.23556390003068,215.23556390003068,216.23670780000975,216.21999150002375,216.21999150002375,216.8041040999815,f,0.5812037999858148,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Interpreter,neutral,m6.jpg,male,93,39,1,m,0.5241038000094704,None,1,39,93,50,216.82156529999338,,,,,,,,,216.8158835999784,216.82156529999338,217.30406350002158,217.32079289999092,218.30521150003187,218.30521150003187,218.30521150003187,218.8398758000112,m,0.5241038000094704,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Airshostess,feminine,m6.jpg,male,94,40,1,m,0.6094616999616846,None,1,40,94,30,218.8559536000248,,,,,,,,,218.8480795000214,218.8559536000248,219.33949139999459,219.3563144999789,220.34129870001925,220.34129870001925,220.34129870001925,220.95907680003438,m,0.6094616999616846,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Prostitute,feminine,f8.jpeg,female,95,41,1,f,0.5649622000055388,None,1,41,95,35,220.97498030000133,,,,,,,,,220.96973140002228,220.97498030000133,221.45913050003583,221.47557970002526,222.459671300021,222.459671300021,222.459671300021,223.02768920001108,f,0.5649622000055388,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Secretary,feminine,m4.jpg,male,96,42,1,m,0.6270704000489786,None,1,42,96,26,223.0463666000287,,,,,,,,,223.04088660003617,223.0463666000287,223.52763840003172,223.56112339999527,224.52927240001736,224.52927240001736,224.52927240001736,225.1638136000256,m,0.6270704000489786,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Blacksmith,masculine,f9.jpg,female,97,43,1,f,0.5452739000320435,None,1,43,97,17,225.18044570001075,,,,,,,,,225.1755471000215,225.18044570001075,225.66362489998573,225.68042059999425,226.66469629999483,226.66469629999483,226.66469629999483,227.21579350001412,f,0.5452739000320435,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Nanny,feminine,m9.png,male,98,44,1,m,0.45497969997813925,None,1,44,98,36,227.26558270002715,,,,,,,,,227.25835540000116,227.26558270002715,227.71582099999068,227.76599709998118,228.71688830002677,228.71688830002677,228.71688830002677,229.18444799998542,m,0.45497969997813925,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Hunter,masculine,m4.jpg,male,99,45,1,m,0.4948269999586046,None,1,45,99,6,229.20075319998432,,,,,,,,,229.19429170002695,229.20075319998432,229.6843789999839,229.7011302000028,230.6860594000318,230.6860594000318,230.6860594000318,231.18695579998894,m,0.4948269999586046,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Hunter,masculine,f4.jpg,female,100,46,1,f,0.45319949998520315,None,1,46,100,7,231.2032707000035,,,,,,,,,231.1939935000264,231.2032707000035,231.6869863999891,231.7033048000303,232.68784299999243,232.68784299999243,232.68784299999243,233.15519630000927,f,0.45319949998520315,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Doctor,masculine,f7.jpg,female,101,47,1,f,0.47392439999384806,None,1,47,101,13,233.17159390001325,,,,,,,,,233.16155429999344,233.17159390001325,233.65529770002468,233.67205390002346,234.65708989999257,234.65708989999257,234.65708989999257,235.14101170003414,f,0.47392439999384806,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Artist,neutral,m10.jpg,male,102,48,1,m,0.4687135000131093,None,1,48,102,38,235.17937410000013,,,,,,,,,235.17263560002903,235.17937410000013,235.64128769998206,235.69150060001994,236.64240730000893,236.64240730000893,236.64240730000893,237.12675190001028,m,0.4687135000131093,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Nanny,feminine,f9.jpg,female,103,49,1,f,0.5118997999816202,None,1,49,103,37,237.1429255999974,,,,,,,,,237.13682000001427,237.1429255999974,237.62649330002023,237.643022400036,238.6278943999787,238.6278943999787,238.6278943999787,239.14545140002156,f,0.5118997999816202,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Nurse,feminine,f3.jpg,female,104,50,1,f,0.335262100037653,None,1,50,104,25,239.19696089997888,,,,,,,,,239.1838786000153,239.19696089997888,239.64592610002728,239.69498869997915,240.6469043000252,240.6469043000252,240.6469043000252,240.9979157000198,f,0.335262100037653,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Airshostess,feminine,f6.jpg,female,105,51,1,f,0.4213139000348747,None,1,51,105,31,241.01371129998006,,,,,,,,,241.00734130002093,241.01371129998006,241.49744320003083,241.51418240001658,242.49854320002487,242.49854320002487,242.49854320002487,242.93313960003434,f,0.4213139000348747,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Democrat,neutral,m4.jpg,male,106,52,1,m,0.4213033000123687,None,1,52,106,46,242.94948130002012,,,,,,,,,242.94332610000856,242.94948130002012,243.433157499996,243.44989490002627,244.43438839999726,244.43438839999726,244.43438839999726,244.86892710003303,m,0.4213033000123687,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
Homemaker,feminine,m2.jpg,male,107,53,1,m,0.6184056000201963,None,1,53,107,22,244.8848549000104,,,,,,,,,244.87977830000455,244.8848549000104,245.36895450000884,245.38484850001987,246.36932539998088,246.36932539998088,246.36932539998088,247.00450480001746,m,0.6184056000201963,None,,,Subject_02,001,2025-11-23_15h33.16.272,Semantic priming with gender association,,2025.1.1,59.607046498367,2025-11-23 15h33.53.272755 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.00462920003338,247.02066660003038,,,,,,,,,
