reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,35,13,81,4,11,l,0.5829125999007374,None,11,4,81,1,163.54437809996307,,163.53116120002232,163.54437809996307,164.53027700004168,164.53027700004168,164.54527219990268,165.11388389999047,l,0.5829125999007374,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,82,5,11,l,2.1071419999934733,None,11,5,82,3,165.1292636001017,,165.1181465999689,165.1292636001017,166.11477359989658,166.11477359989658,166.13134570000693,168.2335671999026,l,2.1071419999934733,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,83,6,11,l,0.6243247000966221,None,11,6,83,0,168.25010689999908,,168.23706119996496,168.25010689999908,169.2345652000513,169.2345652000513,169.25167290004902,169.87041219999082,l,0.6243247000966221,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,84,0,12,t,2.1593494000844657,None,12,0,84,4,169.88323520007543,,169.87625350011513,169.88323520007543,170.87051300005987,170.87051300005987,170.88611990003847,173.03914780006744,t,2.1593494000844657,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,85,1,12,t,0.9508179000113159,None,12,1,85,5,173.05405930010602,,173.0436774000991,173.05405930010602,174.04017219995148,174.04017219995148,174.05442070006393,175.0072387000546,t,0.9508179000113159,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,86,2,12,l,0.5726407000329345,None,12,2,86,0,175.02359859994613,,175.01134030008689,175.02359859994613,176.00803099991754,176.00803099991754,176.02474360005,176.59312519989908,l,0.5726407000329345,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,87,3,12,l,0.43164459988474846,None,12,3,87,1,176.60978260007687,,176.59672849997878,176.60978260007687,177.59341509989463,177.59341509989463,177.61035540001467,178.0276576001197,l,0.43164459988474846,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,88,4,12,l,0.815683800028637,None,12,4,88,3,178.04206399992108,,178.0330705998931,178.04206399992108,179.0265540999826,179.0265540999826,179.04353370005265,179.84736120002344,l,0.815683800028637,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,89,5,12,l,0.7658612001687288,None,12,5,89,2,179.8605720999185,,179.851809799904,179.8605720999185,180.84837300004438,180.84837300004438,180.8637906999793,181.6151610999368,l,0.7658612001687288,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,90,6,12,t,0.5339414000045508,None,12,6,90,6,181.63072269991972,,181.6201339000836,181.63072269991972,182.61563470005058,182.61563470005058,182.63165319990367,183.15080059994943,t,0.5339414000045508,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,91,0,13,l,0.6779630000237375,None,13,0,91,1,183.16708629997447,,183.15444030007347,183.16708629997447,184.16887679998763,184.16887679998763,184.16887679998763,184.85031659994274,l,0.6779630000237375,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,92,1,13,t,0.6556335999630392,None,13,1,92,6,184.86628769990057,,184.8546261000447,184.86628769990057,185.85368750011548,185.85368750011548,185.8693335999269,186.5182785000652,t,0.6556335999630392,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,93,2,13,t,1.0860581998713315,None,13,2,93,3,186.5352781000547,,186.5227087000385,186.5352781000547,187.52106900000945,187.52106900000945,187.5379906001035,188.62242270004936,t,1.0860581998713315,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,94,3,13,t,1.2923238999210298,None,13,3,94,5,188.63771250005811,,188.62789159989916,188.63771250005811,189.62380410009064,189.62380410009064,189.63985539996065,190.92407820001245,t,1.2923238999210298,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,95,4,13,l,0.7289571000728756,None,13,4,95,2,190.94042219989933,,190.9274565000087,190.94042219989933,191.9261708999984,191.9261708999984,191.9432004999835,192.66068949992768,l,0.7289571000728756,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,96,5,13,l,2.932545999996364,None,13,5,96,0,192.67709439992905,,192.66485939989798,192.67709439992905,193.65983949997462,193.65983949997462,193.67633330007084,196.59980820002966,l,2.932545999996364,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,97,6,13,t,1.061621200060472,None,13,6,97,4,196.61298250011168,,196.60396050009876,196.61298250011168,197.61688550002873,197.61688550002873,197.61688550002873,198.6830058998894,t,1.061621200060472,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,98,0,14,t,1.3757873000577092,None,14,0,98,5,198.69844239996746,,198.6873725000769,198.69844239996746,199.68504490004852,199.68504490004852,199.70118459989317,201.0704892000649,t,1.3757873000577092,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,99,1,14,l,2.905765799805522,None,14,1,99,2,201.0840268000029,,201.074424700113,201.0840268000029,202.07112070010044,202.07112070010044,202.0880803000182,204.98959359992296,l,2.905765799805522,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,100,2,14,l,0.7619406001176685,None,14,2,100,1,205.00520580005832,,204.9945541000925,205.00520580005832,205.9898634001147,205.9898634001147,206.00652740010992,206.7580987000838,l,0.7619406001176685,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,101,3,14,l,0.8986784999724478,None,14,3,101,3,206.77435850002803,,206.76171300001442,206.77435850002803,207.7585942998994,207.7585942998994,207.7766517000273,208.659822500078,l,0.8986784999724478,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,102,4,14,t,0.714511499973014,None,14,4,102,6,208.67614250001498,,208.6636550000403,208.67614250001498,209.66258760006167,209.66258760006167,209.67967170011252,210.3785604001023,t,0.714511499973014,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,103,5,14,t,0.5968982998747379,None,14,5,103,4,210.3951673998963,,210.3841800999362,210.3951673998963,211.38065720000304,211.38065720000304,211.3974446998909,211.981342199957,t,0.5968982998747379,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,104,6,14,l,0.5596426001284271,None,14,6,104,0,211.99630449991673,,211.98558359988965,211.99630449991673,212.98142559989356,212.98142559989356,212.99967869999819,213.5488476001192,l,0.5596426001284271,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
