pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,38,2,9,c,1,0.30316300003323704,None,9,2,38,2,,,,,87.7431515000062,,87.72790349996649,87.7431515000062,88.72747829998843,88.72747829998843,88.72747829998843,88.72747829998843,88.74412569997367,89.72923519997858,89.72923519997858,90.04662069998449,c,1,0.30316300003323704,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,39,3,9,z,1,0.33826350001618266,None,9,3,39,3,,,,,90.06292699999176,,90.04704769997625,90.06292699999176,91.04706790001364,91.04706790001364,91.04706790001364,91.04706790001364,91.06373569997959,92.04782719997456,92.04782719997456,92.39905040001031,z,1,0.33826350001618266,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,40,0,10,x,1,0.2605260999989696,None,10,0,40,0,,,,,92.41503199998988,,92.39943819999462,92.41503199998988,93.39933970000129,93.39933970000129,93.39933970000129,93.39933970000129,93.41604909999296,94.40013399999589,94.40013399999589,94.66824829997495,x,1,0.2605260999989696,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,41,1,10,v,1,0.359410899982322,None,10,1,41,1,,,,,94.6844605000224,,94.66877709998516,94.6844605000224,95.66871040000115,95.66871040000115,95.66871040000115,95.66871040000115,95.68525889999,96.66963439999381,96.66963439999381,97.03722619998734,v,1,0.359410899982322,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,42,2,10,c,1,0.4529802000033669,None,10,2,42,2,,,,,97.0533067000215,,97.03772469999967,97.0533067000215,98.03865780000342,98.03865780000342,98.03865780000342,98.03865780000342,98.05434440000681,99.03929970000172,99.03929970000172,99.50672180001857,c,1,0.4529802000033669,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,43,3,10,z,1,0.28022260003490373,None,10,3,43,3,,,,,99.52334770001471,,99.50722540001152,99.52334770001471,100.5073278999771,100.5073278999771,100.5073278999771,100.5073278999771,100.52392170001986,101.50804009998683,101.50804009998683,101.79263779998291,z,1,0.28022260003490373,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,44,0,11,x,1,0.17567299999063835,None,11,0,44,0,,,,,101.80885699996725,,101.7929548000102,101.80885699996725,102.79373969999142,102.79373969999142,102.79373969999142,102.79373969999142,102.80953789997147,103.79421750002075,103.79421750002075,103.97821839997778,x,1,0.17567299999063835,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,45,1,11,v,1,0.3292591000208631,None,11,1,45,1,,,,,103.99467019998701,,103.97859319997951,103.99467019998701,104.9787318999879,104.9787318999879,104.9787318999879,104.9787318999879,104.99538219999522,105.97951859998284,105.97951859998284,106.313689099974,v,1,0.3292591000208631,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,46,2,11,c,1,0.3181316999834962,None,11,2,46,2,,,,,106.33018529997207,,106.31406750000315,106.33018529997207,107.31529070000397,107.31529070000397,107.31529070000397,107.31529070000397,107.33092769997893,108.31615440000314,108.31615440000314,108.65061349997995,c,1,0.3181316999834962,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,47,3,11,z,1,0.4217979999957606,None,11,3,47,3,,,,,108.66560200002277,,108.65100429998711,108.66560200002277,109.65064740000525,109.65064740000525,109.65064740000525,109.65064740000525,109.66725779999979,110.6515690999804,110.6515690999804,111.0862947999849,z,1,0.4217979999957606,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
