pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,59,3,14,z,1,0.4021964999847114,None,14,3,59,3,,,,,140.2469064000179,,140.23317740001949,140.2469064000179,141.24796619999688,141.24796619999688,141.24796619999688,141.24796619999688,141.24796619999688,142.23331959999632,142.23331959999632,142.6517703999998,z,1,0.4021964999847114,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,60,0,15,x,1,0.42671689996495843,None,15,0,60,0,,,,,142.665720399993,,142.6522330000298,142.665720399993,143.6521369999973,143.6521369999973,143.6521369999973,143.6521369999973,143.6654590999824,144.6524782999768,144.6524782999768,145.08637460001046,x,1,0.42671689996495843,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,61,1,15,v,1,0.42904290003934875,None,15,1,61,1,,,,,145.10154300002614,,145.0868423000211,145.10154300002614,146.0867204000242,146.0867204000242,146.0867204000242,146.0867204000242,146.10265499999514,147.088865800004,147.088865800004,147.52293390000705,v,1,0.42904290003934875,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,62,2,15,c,1,0.12034409999614581,None,15,2,62,2,,,,,147.53823230002308,,147.52335169998696,147.53823230002308,148.5389302999829,148.5389302999829,148.5389302999829,148.5389302999829,148.5389302999829,149.5245172000141,149.5245172000141,149.65802799997618,c,1,0.12034409999614581,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,63,3,15,z,1,0.0027106000343337655,None,15,3,63,3,,,,,149.6749026000034,,149.65856290003285,149.6749026000034,150.66011130000697,150.66011130000697,150.66011130000697,150.66011130000697,150.6749995999853,151.66012499999488,151.66012499999488,151.67752149997978,z,1,0.0027106000343337655,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,64,0,16,x,1,0.5850568999885581,None,16,0,64,0,,,,,151.69301950000226,,151.67808939999668,151.69301950000226,152.67767549998825,152.67767549998825,152.67767549998825,152.67767549998825,152.69565670000156,153.67819639999652,153.67819639999652,154.2640737000038,x,1,0.5850568999885581,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,65,1,16,v,1,0.4214299999875948,None,16,1,65,1,,,,,154.28107099997578,,154.2646446999861,154.28107099997578,155.26423089997843,155.26423089997843,155.26423089997843,155.26423089997843,155.28166510001756,156.26536479999777,156.26536479999777,156.6997887000325,v,1,0.4214299999875948,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,66,2,16,c,1,0.30011670000385493,None,16,2,66,2,,,,,156.71476010000333,,156.70029130001785,156.71476010000333,157.69895109999925,157.69895109999925,157.69895109999925,157.69895109999925,157.71615870000096,158.69902230001753,158.69902230001753,159.00052380003035,c,1,0.30011670000385493,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,67,3,16,z,1,0.26928160001989454,None,16,3,67,3,,,,,159.01741889998084,,159.00105580000672,159.01741889998084,160.00098930002423,160.00098930002423,160.00098930002423,160.00098930002423,160.017593400029,161.00148730003275,161.00148730003275,161.28625730000203,z,1,0.26928160001989454,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,68,0,17,x,1,0.28292720002355054,None,17,0,68,0,,,,,161.30240739998408,,161.28667970001698,161.30240739998408,162.28802460001316,162.28802460001316,162.28802460001316,162.28802460001316,162.30489829997532,163.28976740001235,163.28976740001235,163.57430560002103,x,1,0.28292720002355054,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
