thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,Target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49,0,49,[np.float64(0.23583333333333334)],[np.float64(-0.13416666666666666)],[1],[0],[0],[0.8942499999975553],['Target'],49,0,49,0,63.63482939999085,,10,63.6217988999997,63.63482939999085,63.63482939999085,0.02389229999971576,,64.516237799995,[np.float64(0.23583333333333334)],[np.float64(-0.13416666666666666)],[1],[0],[0],[0.8942499999975553],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
50,0,50,[np.float64(-0.07416666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[1.2068713000044227],['Target'],50,0,50,0,64.55571249999048,,10,64.54387989999668,64.55571249999048,64.55571249999048,0.027464400001917966,65.56524579999677,65.750982499987,[np.float64(-0.07416666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[1.2068713000044227],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
51,0,51,[np.float64(-0.09083333333333334)],[np.float64(0.2783333333333333)],[1],[0],[0],[0.7688761000026716],['Target'],51,0,51,0,65.77417399999104,,5,65.76589599999716,65.77417399999104,65.77417399999104,0.014676400009193458,,66.53497219999554,[np.float64(-0.09083333333333334)],[np.float64(0.2783333333333333)],[1],[0],[0],[0.7688761000026716],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
52,0,52,[np.float64(-0.20166666666666666)],[np.float64(0.39416666666666667)],[1],[0],[0],[0.7741403999971226],['Target'],52,0,52,0,66.57313299999805,,10,66.56228539999574,66.57313299999805,66.57313299999805,0.02716899999359157,,67.33662209998874,[np.float64(-0.20166666666666666)],[np.float64(0.39416666666666667)],[1],[0],[0],[0.7741403999971226],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
53,0,53,[np.float64(0.12333333333333334)],[np.float64(0.15666666666666668)],[1],[0],[0],[0.8569398999970872],['Target'],53,0,53,0,67.37626399999135,,10,67.36341189999075,67.37626399999135,67.37626399999135,0.02665099999285303,,68.22055899999395,[np.float64(0.12333333333333334)],[np.float64(0.15666666666666668)],[1],[0],[0],[0.8569398999970872],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
54,0,54,"[np.float64(0.235), np.float64(0.26166666666666666)]","[np.float64(0.17333333333333334), np.float64(0.17416666666666666)]","[1, 1]","[0, 0]","[0, 0]","[0.7019089999957941, 1.3356721999880392]","[None, 'Target']",54,0,54,0,68.2441017999954,,5,68.23527299999841,68.2441017999954,68.2441017999954,0.014544300007401034,69.25188729999354,69.57110409998859,"[np.float64(0.235), np.float64(0.26166666666666666)]","[np.float64(0.17333333333333334), np.float64(0.17416666666666666)]","[1, 1]","[0, 0]","[0, 0]","[0.7019089999957941, 1.3356721999880392]","[None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
55,0,55,[np.float64(-0.09)],[np.float64(0.16666666666666666)],[1],[0],[0],[0.775058999992325],['Target'],55,0,55,0,69.60932239999238,,10,69.59771429999091,69.60932239999238,69.60932239999238,0.02645850001135841,,70.373001999993,[np.float64(-0.09)],[np.float64(0.16666666666666666)],[1],[0],[0],[0.775058999992325],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
56,0,56,[np.float64(-0.4866666666666667)],[np.float64(-0.325)],[1],[0],[0],[1.1027699000114808],['Target'],56,0,56,0,70.39678509999067,,5,70.38760109999566,70.39678509999067,70.39678509999067,0.014365600000019185,71.4045766999916,71.49056789999304,[np.float64(-0.4866666666666667)],[np.float64(-0.325)],[1],[0],[0],[1.1027699000114808],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
57,0,57,[np.float64(0.2966666666666667)],[np.float64(0.14416666666666667)],[1],[0],[0],[1.2695278000028338],['Target'],57,0,57,0,71.51510099999723,,5,71.50566169999365,71.51510099999723,71.51510099999723,0.014932700010831468,72.52248959999997,72.77538899998763,[np.float64(0.2966666666666667)],[np.float64(0.14416666666666667)],[1],[0],[0],[1.2695278000028338],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
58,0,58,[np.float64(-0.21083333333333334)],[np.float64(0.37416666666666665)],[1],[0],[0],[0.9564003999985289],['Target'],58,0,58,0,72.81628169999749,,10,72.80302089999896,72.81628169999749,72.81628169999749,0.02745880000293255,,73.75965309998719,[np.float64(-0.21083333333333334)],[np.float64(0.37416666666666665)],[1],[0],[0],[0.9564003999985289],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
59,0,59,[np.float64(0.07)],[np.float64(-0.2808333333333333)],[1],[0],[0],[1.1254460999916773],['Target'],59,0,59,0,73.79793580000114,,10,73.78500689999782,73.79793580000114,73.79793580000114,0.02513840000028722,74.80830949998926,74.91061919998901,[np.float64(0.07)],[np.float64(-0.2808333333333333)],[1],[0],[0],[1.1254460999916773],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
60,0,60,[np.float64(-0.12916666666666668)],[np.float64(0.17916666666666667)],[1],[0],[0],[0.9926303000102052],['Target'],60,0,60,0,74.94977909998852,,10,74.93678910000017,74.94977909998852,74.94977909998852,0.025984099993365817,,75.92961819999618,[np.float64(-0.12916666666666668)],[np.float64(0.17916666666666667)],[1],[0],[0],[0.9926303000102052],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
61,0,61,[np.float64(0.20083333333333334)],[np.float64(0.06583333333333333)],[1],[0],[0],[1.2732334000029368],['Target'],61,0,61,0,75.96866499999305,,10,75.95675239998673,75.96866499999305,75.96866499999305,0.026891000001342036,76.97771120000107,77.23016110000026,[np.float64(0.20083333333333334)],[np.float64(0.06583333333333333)],[1],[0],[0],[1.2732334000029368],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
62,0,62,[np.float64(-0.19666666666666666)],[np.float64(0.405)],[1],[0],[0],[1.0060973000072408],['Target'],62,0,62,0,77.27118509999127,,10,77.25851780000085,77.27118509999127,77.27118509999127,0.028218899999046698,78.30162339999515,78.26483970000118,[np.float64(-0.19666666666666666)],[np.float64(0.405)],[1],[0],[0],[1.0060973000072408],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
63,0,63,[np.float64(-0.021666666666666667)],[np.float64(-0.265)],[1],[0],[0],[1.2092884000012418],['Target'],63,0,63,0,78.30162339999515,,10,78.29019499999413,78.30162339999515,78.30162339999515,0.02520129999902565,79.31336629998987,79.4996911999915,[np.float64(-0.021666666666666667)],[np.float64(-0.265)],[1],[0],[0],[1.2092884000012418],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
64,0,64,[np.float64(-0.17583333333333334)],[np.float64(0.06666666666666667)],[1],[0],[0],[0.9232361999893328],['Target'],64,0,64,0,79.54019400000107,,10,79.52715769999486,79.54019400000107,79.54019400000107,0.0273280999972485,,80.45058659999631,[np.float64(-0.17583333333333334)],[np.float64(0.06666666666666667)],[1],[0],[0],[0.9232361999893328],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
65,0,65,[np.float64(-0.33916666666666667)],[np.float64(-0.49083333333333334)],[1],[0],[0],[1.3576278000109596],['Target'],65,0,65,0,80.49073999999382,,10,80.47786099999212,80.49073999999382,80.49073999999382,0.02710530000331346,81.49885530000029,81.83568169998762,[np.float64(-0.33916666666666667)],[np.float64(-0.49083333333333334)],[1],[0],[0],[1.3576278000109596],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
66,0,66,[np.float64(-0.37916666666666665)],[np.float64(0.3)],[1],[0],[0],[0.8880056999914814],['Target'],66,0,66,0,81.85851709998678,,5,81.8491279000009,81.85851709998678,81.85851709998678,0.01329509999777656,,82.73734559999139,[np.float64(-0.37916666666666665)],[np.float64(0.3)],[1],[0],[0],[0.8880056999914814],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
67,0,67,"[np.float64(0.07166666666666667), np.float64(0.0775), np.float64(0.08416666666666667)]","[np.float64(-0.24916666666666668), np.float64(-0.2525), np.float64(-0.25833333333333336)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.0725551000068663, 1.5228981000109343, 2.007144800008973]","[None, None, 'Target']",67,0,67,0,82.77852239999629,,10,82.7646046000009,82.77852239999629,82.77852239999629,0.027120700004161336,83.7847488999978,84.77197389998764,"[np.float64(0.07166666666666667), np.float64(0.0775), np.float64(0.08416666666666667)]","[np.float64(-0.24916666666666668), np.float64(-0.2525), np.float64(-0.25833333333333336)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.0725551000068663, 1.5228981000109343, 2.007144800008973]","[None, None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
68,0,68,[np.float64(0.0525)],[np.float64(0.08583333333333333)],[1],[0],[0],[0.8360885000001872],['Target'],68,0,68,0,84.79518229998939,,5,84.7865935999871,84.79518229998939,84.79518229998939,0.01437679999799002,,85.6228870999912,[np.float64(0.0525)],[np.float64(0.08583333333333333)],[1],[0],[0],[0.8360885000001872],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
69,0,69,[np.float64(0.13)],[np.float64(0.11083333333333334)],[1],[0],[0],[0.7026764000038384],['Target'],69,0,69,0,85.64611869999499,,5,85.63818929999252,85.64611869999499,85.64611869999499,0.015185500000370666,,86.34106999999494,[np.float64(0.13)],[np.float64(0.11083333333333334)],[1],[0],[0],[0.7026764000038384],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
70,0,70,[np.float64(-0.08333333333333333)],[np.float64(0.11833333333333333)],[1],[0],[0],[0.8357096999970963],['Target'],70,0,70,0,86.3651291999995,,5,86.35537169998861,86.3651291999995,86.3651291999995,0.014146000001346692,,87.19129399998928,[np.float64(-0.08333333333333333)],[np.float64(0.11833333333333333)],[1],[0],[0],[0.8357096999970963],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
71,0,71,[np.float64(0.4525)],[np.float64(0.23)],[1],[0],[0],[1.072513799997978],['Target'],71,0,71,0,87.230475999997,,10,87.21912289998727,87.230475999997,87.230475999997,0.027638800005661324,88.23965939998743,88.29181329999119,[np.float64(0.4525)],[np.float64(0.23)],[1],[0],[0],[1.072513799997978],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
72,0,72,"[np.float64(0.31), np.float64(0.31)]","[np.float64(-0.2775), np.float64(-0.2975)]","[1, 1]","[0, 0]","[0, 0]","[1.1064180999965174, 1.6071533000067575]","[None, 'Target']",72,0,72,0,88.31173119999585,,5,88.3035441999964,88.31173119999585,88.31173119999585,0.011561099992832169,89.32434839999769,89.9109036999871,"[np.float64(0.31), np.float64(0.31)]","[np.float64(-0.2775), np.float64(-0.2975)]","[1, 1]","[0, 0]","[0, 0]","[1.1064180999965174, 1.6071533000067575]","[None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
73,0,73,"[np.float64(-0.3408333333333333), np.float64(-0.36916666666666664)]","[np.float64(0.16666666666666666), np.float64(0.17416666666666666)]","[1, 1]","[0, 0]","[0, 0]","[1.1544228999991901, 1.6549387999984901]","[None, 'Target']",73,0,73,0,89.93316269999195,,5,89.92367619999277,89.93316269999195,89.93316269999195,0.012626199997612275,90.94290429999819,91.57885079999687,"[np.float64(-0.3408333333333333), np.float64(-0.36916666666666664)]","[np.float64(0.16666666666666666), np.float64(0.17416666666666666)]","[1, 1]","[0, 0]","[0, 0]","[1.1544228999991901, 1.6549387999984901]","[None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
74,0,74,"[np.float64(-0.0325), np.float64(-0.09333333333333334), np.float64(-0.09583333333333334), np.float64(-0.10583333333333333)]","[np.float64(-0.1275), np.float64(-0.32166666666666666), np.float64(-0.32166666666666666), np.float64(-0.32166666666666666)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.8536897999874782, 2.0223627999948803, 2.5219259000004968, 3.089643499988597]","[None, None, None, 'Target']",74,0,74,0,91.60162129999662,,5,91.59284339999431,91.60162129999662,91.60162129999662,0.01380030000291299,92.61149349999323,94.6827392999985,"[np.float64(-0.0325), np.float64(-0.09333333333333334), np.float64(-0.09583333333333334), np.float64(-0.10583333333333333)]","[np.float64(-0.1275), np.float64(-0.32166666666666666), np.float64(-0.32166666666666666), np.float64(-0.32166666666666666)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.8536897999874782, 2.0223627999948803, 2.5219259000004968, 3.089643499988597]","[None, None, None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
75,0,75,"[np.float64(-0.45916666666666667), np.float64(-0.44583333333333336)]","[np.float64(-0.11083333333333334), np.float64(-0.12416666666666666)]","[1, 1]","[0, 0]","[0, 0]","[0.808634399989387, 1.3259026000014273]","[None, 'Target']",75,0,75,0,94.72017469999264,,10,94.70807419999619,94.72017469999264,94.72017469999264,0.02504870000120718,95.73122679999506,96.03416009999637,"[np.float64(-0.45916666666666667), np.float64(-0.44583333333333336)]","[np.float64(-0.11083333333333334), np.float64(-0.12416666666666666)]","[1, 1]","[0, 0]","[0, 0]","[0.808634399989387, 1.3259026000014273]","[None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
76,0,76,[np.float64(-0.3016666666666667)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.2234980999928666],['Target'],76,0,76,0,96.07453759999771,,10,96.06254709999484,96.07453759999771,96.07453759999771,0.028173200000310317,97.0830253999884,97.2862274999934,[np.float64(-0.3016666666666667)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.2234980999928666],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
77,0,77,[np.float64(-0.26666666666666666)],[np.float64(-0.46)],[1],[0],[0],[0.942018999994616],['Target'],77,0,77,0,97.32296909998695,,10,97.31142659999023,97.32296909998695,97.32296909998695,0.024975699998321943,,98.25365939999756,[np.float64(-0.26666666666666666)],[np.float64(-0.46)],[1],[0],[0],[0.942018999994616],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
78,0,78,[np.float64(-0.25583333333333336)],[np.float64(0.48833333333333334)],[1],[0],[0],[1.68847029999597],['Target'],78,0,78,0,98.27592999998888,,5,98.2675290999905,98.27592999998888,98.27592999998888,0.013634999995701946,99.28520239998761,99.95618239999749,[np.float64(-0.25583333333333336)],[np.float64(0.48833333333333334)],[1],[0],[0],[1.68847029999597],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
79,0,79,[np.float64(-0.4875)],[np.float64(-0.2775)],[1],[0],[0],[1.4026713000057498],['Target'],79,0,79,0,99.97962109999207,,5,99.97106820000045,99.97962109999207,99.97962109999207,0.014714200005983002,100.98711419999017,101.37391789999674,[np.float64(-0.4875)],[np.float64(-0.2775)],[1],[0],[0],[1.4026713000057498],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
80,0,80,[np.float64(-0.2866666666666667)],[np.float64(0.375)],[1],[0],[0],[1.271681999991415],['Target'],80,0,80,0,101.48110149998683,,5,101.38885889999801,101.48110149998683,101.48110149998683,0.014743799998541363,102.48958939999284,102.66072529999656,[np.float64(-0.2866666666666667)],[np.float64(0.375)],[1],[0],[0],[1.271681999991415],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
81,0,81,[np.float64(-0.11916666666666667)],[np.float64(0.23583333333333334)],[1],[0],[0],[1.1317544000048656],['Target'],81,0,81,0,102.68495349999284,,5,102.67570959999284,102.68495349999284,102.68495349999284,0.014826999991782941,103.68998679998913,103.80766869999934,[np.float64(-0.11916666666666667)],[np.float64(0.23583333333333334)],[1],[0],[0],[1.1317544000048656],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
82,0,82,[np.float64(0.1275)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.242039399992791],['Target'],82,0,82,0,103.82711719999497,,5,103.81950489999144,103.82711719999497,103.82711719999497,0.011708499994711019,104.84232469998824,105.06171019999601,[np.float64(0.1275)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.242039399992791],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
83,0,83,[np.float64(-0.2425)],[np.float64(0.035)],[1],[0],[0],[1.1869917000003625],['Target'],83,0,83,0,105.08454589999747,,5,105.0761397999886,105.08454589999747,105.08454589999747,0.014256499998737127,106.09273639999446,106.26332459998957,[np.float64(-0.2425)],[np.float64(0.035)],[1],[0],[0],[1.1869917000003625],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
84,0,84,[np.float64(-0.09)],[np.float64(-0.265)],[1],[0],[0],[1.1770673999999417],['Target'],84,0,84,0,106.29884639999364,,10,106.28705659999105,106.29884639999364,106.29884639999364,0.023530599995865487,107.31109029999061,107.4643020999938,[np.float64(-0.09)],[np.float64(-0.265)],[1],[0],[0],[1.1770673999999417],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
85,0,85,[np.float64(0.35)],[np.float64(-0.01)],[1],[0],[0],[1.1935705000068992],['Target'],85,0,85,0,107.50173179998819,,10,107.4895802999963,107.50173179998819,107.50173179998819,0.025055699996300973,108.51216119999299,108.68334469999536,[np.float64(0.35)],[np.float64(-0.01)],[1],[0],[0],[1.1935705000068992],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
86,0,86,[np.float64(-0.4475)],[np.float64(0.4683333333333333)],[1],[0],[0],[1.9089525000017602],['Target'],86,0,86,0,108.72020849998808,,10,108.70930279999448,108.72020849998808,108.72020849998808,0.025718099990626797,109.7305803999916,110.6184360999905,[np.float64(-0.4475)],[np.float64(0.4683333333333333)],[1],[0],[0],[1.9089525000017602],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
87,0,87,[np.float64(0.021666666666666667)],[np.float64(-0.15916666666666668)],[1],[0],[0],[1.2240998999914154],['Target'],87,0,87,0,110.65528129998711,,10,110.64403159999347,110.65528129998711,110.65528129998711,0.025384599997778423,111.66569629999867,111.86831429999438,[np.float64(0.021666666666666667)],[np.float64(-0.15916666666666668)],[1],[0],[0],[1.2240998999914154],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
88,0,88,[np.float64(-0.49166666666666664)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.1366203000070527],['Target'],88,0,88,0,111.89288719999604,,5,111.88304229998903,111.89288719999604,111.89288719999604,0.014590799997677095,112.9005221999978,113.01986519999627,[np.float64(-0.49166666666666664)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.1366203000070527],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
89,0,89,[np.float64(0.0725)],[np.float64(-0.14416666666666667)],[1],[0],[0],[0.9700905000063358],['Target'],89,0,89,0,113.04381730000023,,5,113.03406379999069,113.04381730000023,113.04381730000023,0.014015299995662645,,114.00436229999468,[np.float64(0.0725)],[np.float64(-0.14416666666666667)],[1],[0],[0],[0.9700905000063358],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
90,0,90,"[np.float64(-0.18666666666666668), np.float64(-0.16)]","[np.float64(-0.44916666666666666), np.float64(-0.4575)]","[1, 1]","[0, 0]","[0, 0]","[1.1567868999991333, 1.591667900007451]","[None, 'Target']",90,0,90,0,114.04205459999503,,10,114.03002929998911,114.04205459999503,114.04205459999503,0.02548650000244379,115.05259429999569,115.6218838999921,"[np.float64(-0.18666666666666668), np.float64(-0.16)]","[np.float64(-0.44916666666666666), np.float64(-0.4575)]","[1, 1]","[0, 0]","[0, 0]","[1.1567868999991333, 1.591667900007451]","[None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
91,0,91,[np.float64(0.48583333333333334)],[np.float64(-0.4825)],[1],[0],[0],[1.2400764000049094],['Target'],91,0,91,0,115.66271259999485,,10,115.6501864999882,115.66271259999485,115.66271259999485,0.028064099999028258,116.6714057999925,116.89045609999448,[np.float64(0.48583333333333334)],[np.float64(-0.4825)],[1],[0],[0],[1.2400764000049094],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
92,0,92,[np.float64(-0.055)],[np.float64(0.04833333333333333)],[1],[0],[0],[1.0220169000094756],['Target'],92,0,92,0,116.93124999999418,,10,116.9194007999904,116.93124999999418,116.93124999999418,0.02880290000757668,117.93902949999028,117.94159789998957,[np.float64(-0.055)],[np.float64(0.04833333333333333)],[1],[0],[0],[1.0220169000094756],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
93,0,93,[np.float64(-0.08833333333333333)],[np.float64(0.030833333333333334)],[1],[0],[0],[1.9438839000067674],['Target'],93,0,93,0,117.97821249999106,,10,117.96609659999376,117.97821249999106,117.97821249999106,0.024265900006867014,118.99026709998725,119.91017740000098,[np.float64(-0.08833333333333333)],[np.float64(0.030833333333333334)],[1],[0],[0],[1.9438839000067674],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
94,0,94,[np.float64(0.49166666666666664)],[np.float64(0.26416666666666666)],[1],[0],[0],[0.9858291999989888],['Target'],94,0,94,0,119.9332987999951,,5,119.92406320000009,119.9332987999951,119.9332987999951,0.01375009999901522,,120.91011909999361,[np.float64(0.49166666666666664)],[np.float64(0.26416666666666666)],[1],[0],[0],[0.9858291999989888],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
95,0,95,"[np.float64(0.14333333333333334), np.float64(0.14666666666666667)]","[np.float64(0.4275), np.float64(0.41583333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.8546353000128875, 1.3049927000101889]","[None, 'Target']",95,0,95,0,120.93421349998971,,5,120.92411819999688,120.93421349998971,120.93421349998971,0.01381519999995362,121.94334529999469,122.22930379999161,"[np.float64(0.14333333333333334), np.float64(0.14666666666666667)]","[np.float64(0.4275), np.float64(0.41583333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.8546353000128875, 1.3049927000101889]","[None, 'Target']",Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
96,0,96,[np.float64(0.33166666666666667)],[np.float64(-0.1125)],[1],[0],[0],[1.0585389000043506],['Target'],96,0,96,0,122.26756119998754,,10,122.25550239998847,122.26756119998754,122.26756119998754,0.025994399999035522,123.27836089998891,123.31421810000029,[np.float64(0.33166666666666667)],[np.float64(-0.1125)],[1],[0],[0],[1.0585389000043506],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
97,0,97,[np.float64(-0.47333333333333333)],[np.float64(0.1325)],[1],[0],[0],[0.8193832999968436],['Target'],97,0,97,0,123.33730219998688,,5,123.32706809999945,123.33730219998688,123.33730219998688,0.01265209999110084,,124.14664729998913,[np.float64(-0.47333333333333333)],[np.float64(0.1325)],[1],[0],[0],[0.8193832999968436],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
98,0,98,[np.float64(-0.30833333333333335)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.2252121000055922],['Target'],98,0,98,0,124.1864196999959,,10,124.17397619999247,124.1864196999959,124.1864196999959,0.027171800000360236,125.19736039999407,125.39937529999588,[np.float64(-0.30833333333333335)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.2252121000055922],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
99,0,99,[np.float64(0.46)],[np.float64(-0.43166666666666664)],[1],[0],[0],[1.8094102000031853],['Target'],99,0,99,0,125.43926679999277,,10,125.42598999998881,125.43926679999277,125.43926679999277,0.026480400003492832,126.44851029998972,127.23562589999347,[np.float64(0.46)],[np.float64(-0.43166666666666664)],[1],[0],[0],[1.8094102000031853],['Target'],Participant 5,001,2025-09-30_13h49.18.868,visual search task,,2025.1.1,59.99613625258106,2025-09-30 13h49.33.210576 +0530,
