thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,Target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
52,0,52,"[np.float64(-0.1625), np.float64(-0.15333333333333332), np.float64(-0.13333333333333333)]","[np.float64(0.38416666666666666), np.float64(0.385), np.float64(0.3933333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9367311999958474, 1.4545642999873962, 2.1715308999991976]","[None, None, 'Target']",52,0,52,0,61.46184670001094,,5,61.452930400002515,61.46184670001094,61.46184670001094,0.013581599996541627,62.47158150000905,63.62465670000529,"[np.float64(-0.1625), np.float64(-0.15333333333333332), np.float64(-0.13333333333333333)]","[np.float64(0.38416666666666666), np.float64(0.385), np.float64(0.3933333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9367311999958474, 1.4545642999873962, 2.1715308999991976]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
53,0,53,[np.float64(0.24666666666666667)],[np.float64(-0.06833333333333333)],[1],[0],[0],[1.1353263999917544],['Target'],53,0,53,0,63.651007500011474,,5,63.64097860000038,63.651007500011474,63.651007500011474,0.016094800012069754,64.65688770000997,64.77652130000934,[np.float64(0.24666666666666667)],[np.float64(-0.06833333333333333)],[1],[0],[0],[1.1353263999917544],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
54,0,54,[np.float64(-0.4266666666666667)],[np.float64(0.20083333333333334)],[1],[0],[0],[0.9372627999982797],['Target'],54,0,54,0,64.79985809999926,,5,64.79141900000104,64.79985809999926,64.79985809999926,0.014717199999722652,,65.72890080000798,[np.float64(-0.4266666666666667)],[np.float64(0.20083333333333334)],[1],[0],[0],[0.9372627999982797],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
55,0,55,"[np.float64(0.4508333333333333), np.float64(0.4508333333333333), np.float64(0.4583333333333333)]","[np.float64(-0.30583333333333335), np.float64(-0.315), np.float64(-0.33166666666666667)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.5086062000045786, 1.9403127999976277, 2.426110400003381]","[None, None, 'Target']",55,0,55,0,65.76594310000655,,10,65.75387080000655,65.76594310000655,65.76594310000655,0.024809199996525422,66.77610250000726,68.18019700000877,"[np.float64(0.4508333333333333), np.float64(0.4508333333333333), np.float64(0.4583333333333333)]","[np.float64(-0.30583333333333335), np.float64(-0.315), np.float64(-0.33166666666666667)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.5086062000045786, 1.9403127999976277, 2.426110400003381]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
56,0,56,[np.float64(0.44666666666666666)],[np.float64(-0.085)],[1],[0],[0],[0.7183401999936905],['Target'],56,0,56,0,68.20261269999901,,5,68.19454399999813,68.20261269999901,68.20261269999901,0.014112499993643723,,68.91318420000607,[np.float64(0.44666666666666666)],[np.float64(-0.085)],[1],[0],[0],[0.7183401999936905],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
57,0,57,[np.float64(0.0225)],[np.float64(0.22916666666666666)],[1],[0],[0],[0.754510400001891],['Target'],57,0,57,0,68.93604770000093,,5,68.92718470000545,68.93604770000093,68.93604770000093,0.01383370000985451,,69.68190910000703,[np.float64(0.0225)],[np.float64(0.22916666666666666)],[1],[0],[0],[0.754510400001891],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
58,0,58,[np.float64(-0.3858333333333333)],[np.float64(-0.20583333333333334)],[1],[0],[0],[0.9029334000078961],['Target'],58,0,58,0,69.70522390000406,,5,69.69615030000568,69.70522390000406,69.70522390000406,0.01403740000387188,,70.59928600001149,[np.float64(-0.3858333333333333)],[np.float64(-0.20583333333333334)],[1],[0],[0],[0.9029334000078961],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
59,0,59,[np.float64(-0.17333333333333334)],[np.float64(-0.12833333333333333)],[1],[0],[0],[0.7560751999990316],['Target'],59,0,59,0,70.63777520001167,,10,70.62641840000288,70.63777520001167,70.63777520001167,0.027002300004824065,,71.38271220000752,[np.float64(-0.17333333333333334)],[np.float64(-0.12833333333333333)],[1],[0],[0],[0.7560751999990316],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
60,0,60,[np.float64(0.008333333333333333)],[np.float64(-0.095)],[1],[0],[0],[2.2268173999909777],['Target'],60,0,60,0,71.41896989999805,,10,71.40761570000905,71.41896989999805,71.41896989999805,0.024689900004887022,72.4322644000058,73.63463440000487,[np.float64(0.008333333333333333)],[np.float64(-0.095)],[1],[0],[0],[2.2268173999909777],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
61,0,61,[np.float64(0.3983333333333333)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.0114977000048384],['Target'],61,0,61,0,73.67026480000641,,10,73.65876000000571,73.67026480000641,73.67026480000641,0.023906000002170913,74.70943850000913,74.67041420000896,[np.float64(0.3983333333333333)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.0114977000048384],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
62,0,62,[np.float64(0.015)],[np.float64(0.23916666666666667)],[1],[0],[0],[0.70686520000163],['Target'],62,0,62,0,74.70943850000913,,10,74.69776850000198,74.70943850000913,74.70943850000913,0.02717490000941325,,75.40480870001193,[np.float64(0.015)],[np.float64(0.23916666666666667)],[1],[0],[0],[0.70686520000163],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
63,0,63,[np.float64(-0.20666666666666667)],[np.float64(0.02666666666666667)],[1],[0],[0],[0.7524598000018159],['Target'],63,0,63,0,75.42868150000868,,5,75.4198436000006,75.42868150000868,75.42868150000868,0.01484060000802856,,76.17253060000075,[np.float64(-0.20666666666666667)],[np.float64(0.02666666666666667)],[1],[0],[0],[0.7524598000018159],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
64,0,64,[np.float64(-0.21333333333333335)],[np.float64(-0.01)],[1],[0],[0],[0.5872150000068359],['Target'],64,0,64,0,76.19431250001071,,5,76.18560409999918,76.19431250001071,76.19431250001071,0.01290030000382103,,76.77300010000181,[np.float64(-0.21333333333333335)],[np.float64(-0.01)],[1],[0],[0],[0.5872150000068359],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
65,0,65,[np.float64(-0.25166666666666665)],[np.float64(-0.058333333333333334)],[1],[0],[0],[0.6918430000077933],['Target'],65,0,65,0,76.8095644999994,,10,76.79783360000874,76.8095644999994,76.8095644999994,0.024692299994057976,,77.48987679999846,[np.float64(-0.25166666666666665)],[np.float64(-0.058333333333333334)],[1],[0],[0],[0.6918430000077933],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
66,0,66,[np.float64(0.485)],[np.float64(-0.3616666666666667)],[1],[0],[0],[1.0216403000085847],['Target'],66,0,66,0,77.51217280000856,,5,77.5039364000113,77.51217280000856,77.51217280000856,0.013856499994290061,78.52228710000054,78.5258482000063,[np.float64(0.485)],[np.float64(-0.3616666666666667)],[1],[0],[0],[1.0216403000085847],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
67,0,67,"[np.float64(-0.4083333333333333), np.float64(-0.24166666666666667)]","[np.float64(-0.03833333333333333), np.float64(0.4666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.9031319000059739, 2.0206441000045743]","[None, 'Target']",67,0,67,0,78.54757809999865,,5,78.53912790000322,78.54757809999865,78.54757809999865,0.013123099997756071,79.55658160000166,80.5599751000118,"[np.float64(-0.4083333333333333), np.float64(-0.24166666666666667)]","[np.float64(-0.03833333333333333), np.float64(0.4666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.9031319000059739, 2.0206441000045743]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
68,0,68,[np.float64(-0.16833333333333333)],[np.float64(0.021666666666666667)],[1],[0],[0],[0.9750910000002477],['Target'],68,0,68,0,80.5984513000003,,10,80.58593840000685,80.5984513000003,80.5984513000003,0.025742400001036003,,81.56121960000019,[np.float64(-0.16833333333333333)],[np.float64(0.021666666666666667)],[1],[0],[0],[0.9750910000002477],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
69,0,69,[np.float64(-0.058333333333333334)],[np.float64(-0.4675)],[1],[0],[0],[1.0077220000093803],['Target'],69,0,69,0,81.60045340000943,,10,81.58808240000508,81.60045340000943,81.60045340000943,0.02665759999945294,82.63718489999883,82.59598290000577,[np.float64(-0.058333333333333334)],[np.float64(-0.4675)],[1],[0],[0],[1.0077220000093803],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
70,0,70,[np.float64(0.4683333333333333)],[np.float64(-0.12416666666666666)],[1],[0],[0],[1.3065104999986943],['Target'],70,0,70,0,82.63718489999883,,10,82.62460300000384,82.63718489999883,82.63718489999883,0.028408000012859702,83.6444702000008,83.93130409999867,[np.float64(0.4683333333333333)],[np.float64(-0.12416666666666666)],[1],[0],[0],[1.3065104999986943],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
71,0,71,[np.float64(0.3616666666666667)],[np.float64(0.12333333333333334)],[1],[0],[0],[0.7689593999966746],['Target'],71,0,71,0,83.95648930000607,,5,83.94594540000253,83.95648930000607,83.95648930000607,0.014465399988694116,,84.71519290001015,[np.float64(0.3616666666666667)],[np.float64(0.12333333333333334)],[1],[0],[0],[0.7689593999966746],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
72,0,72,"[np.float64(-0.010833333333333334), np.float64(0.015), np.float64(0.035)]","[np.float64(-0.47), np.float64(-0.42333333333333334), np.float64(-0.42583333333333334)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.137387899987516, 1.6366153999988455, 2.1375746999983676]","[None, None, 'Target']",72,0,72,0,84.73863060001167,,5,84.72896390000824,84.73863060001167,84.73863060001167,0.013587399997049943,85.74669460000587,86.86672050000925,"[np.float64(-0.010833333333333334), np.float64(0.015), np.float64(0.035)]","[np.float64(-0.47), np.float64(-0.42333333333333334), np.float64(-0.42583333333333334)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.137387899987516, 1.6366153999988455, 2.1375746999983676]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
73,0,73,[np.float64(0.3908333333333333)],[np.float64(0.4375)],[1],[0],[0],[1.3088846000027843],['Target'],73,0,73,0,86.90922030000365,,10,86.89502830000129,86.90922030000365,86.90922030000365,0.028082199991331436,87.91603069999837,88.20414570000139,[np.float64(0.3908333333333333)],[np.float64(0.4375)],[1],[0],[0],[1.3088846000027843],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
74,0,74,"[np.float64(-0.40166666666666667), np.float64(-0.4041666666666667), np.float64(-0.4225)]","[np.float64(0.38416666666666666), np.float64(0.38916666666666666), np.float64(0.4041666666666667)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.90116969999508, 1.4188523999910103, 1.9852075999951921]","[None, None, 'Target']",74,0,74,0,88.22738970001228,,5,88.21845070000563,88.22738970001228,88.22738970001228,0.014077300002099946,89.23411869999836,90.20386639999924,"[np.float64(-0.40166666666666667), np.float64(-0.4041666666666667), np.float64(-0.4225)]","[np.float64(0.38416666666666666), np.float64(0.38916666666666666), np.float64(0.4041666666666667)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.90116969999508, 1.4188523999910103, 1.9852075999951921]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
75,0,75,[np.float64(0.305)],[np.float64(-0.21583333333333332)],[1],[0],[0],[0.9871376000082819],['Target'],75,0,75,0,90.22771490000014,,5,90.21801219999907,90.22771490000014,90.22771490000014,0.013920800003688782,,91.20534380000026,[np.float64(0.305)],[np.float64(-0.21583333333333332)],[1],[0],[0],[0.9871376000082819],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
76,0,76,[np.float64(-0.3541666666666667)],[np.float64(0.36666666666666664)],[1],[0],[0],[0.8699061999941478],['Target'],76,0,76,0,91.22871060000034,,5,91.21891290000349,91.22871060000034,91.22871060000034,0.01343889998679515,,92.08904010000697,[np.float64(-0.3541666666666667)],[np.float64(0.36666666666666664)],[1],[0],[0],[0.8699061999941478],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
77,0,77,"[np.float64(0.22), np.float64(0.22), np.float64(0.22), np.float64(0.21416666666666667)]","[np.float64(-0.04416666666666667), np.float64(-0.035), np.float64(-0.035), np.float64(0.0016666666666666668)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.006048199997167, 1.4722204999998212, 1.9071502000006149, 2.673489199994947]","[None, None, None, 'Target']",77,0,77,0,92.10987310000928,,5,92.10199809999904,92.10987310000928,92.10987310000928,0.012773899987223558,93.1212904999993,94.77569239999866,"[np.float64(0.22), np.float64(0.22), np.float64(0.22), np.float64(0.21416666666666667)]","[np.float64(-0.04416666666666667), np.float64(-0.035), np.float64(-0.035), np.float64(0.0016666666666666668)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.006048199997167, 1.4722204999998212, 1.9071502000006149, 2.673489199994947]","[None, None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
78,0,78,"[np.float64(0.36666666666666664), np.float64(0.4116666666666667), np.float64(0.39916666666666667)]","[np.float64(0.29333333333333333), np.float64(0.29333333333333333), np.float64(0.3)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9872303000011016, 1.65403150000202, 2.1540924000000814]","[None, None, 'Target']",78,0,78,0,94.79831569999806,,5,94.79036100000667,94.79831569999806,94.79831569999806,0.014418799997656606,95.80803320000996,96.94462249999924,"[np.float64(0.36666666666666664), np.float64(0.4116666666666667), np.float64(0.39916666666666667)]","[np.float64(0.29333333333333333), np.float64(0.29333333333333333), np.float64(0.3)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9872303000011016, 1.65403150000202, 2.1540924000000814]","[None, None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
79,0,79,"[np.float64(0.45166666666666666), np.float64(0.4575)]","[np.float64(0.32166666666666666), np.float64(0.32)]","[1, 1]","[0, 0]","[0, 0]","[0.8700620999879902, 1.3523007999901893]","[None, 'Target']",79,0,79,0,96.96757610001077,,5,96.95872090000194,96.96757610001077,96.96757610001077,0.013931900000898167,97.97770329999912,98.3112426000007,"[np.float64(0.45166666666666666), np.float64(0.4575)]","[np.float64(0.32166666666666666), np.float64(0.32)]","[1, 1]","[0, 0]","[0, 0]","[0.8700620999879902, 1.3523007999901893]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
80,0,80,[np.float64(-0.165)],[np.float64(-0.32916666666666666)],[1],[0],[0],[1.2622604999924079],['Target'],80,0,80,0,98.34880310000153,,10,98.33580460000667,98.34880310000153,98.34880310000153,0.02436630000011064,99.36195530000259,99.59825229999842,[np.float64(-0.165)],[np.float64(-0.32916666666666666)],[1],[0],[0],[1.2622604999924079],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
81,0,81,[np.float64(-0.10916666666666666)],[np.float64(-0.32083333333333336)],[1],[0],[0],[0.8232809000037378],['Target'],81,0,81,0,99.63757440001064,,10,99.62577189999865,99.63757440001064,99.63757440001064,0.02719730000535492,,100.44923950001248,[np.float64(-0.10916666666666666)],[np.float64(-0.32083333333333336)],[1],[0],[0],[0.8232809000037378],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
82,0,82,[np.float64(-0.25416666666666665)],[np.float64(0.38)],[1],[0],[0],[1.0030261999927461],['Target'],82,0,82,0,100.47277820001182,,5,100.46400380000705,100.47277820001182,100.47277820001182,0.014571399995475076,101.50426820000575,101.46725790000346,[np.float64(-0.25416666666666665)],[np.float64(0.38)],[1],[0],[0],[1.0030261999927461],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
83,0,83,[np.float64(0.26416666666666666)],[np.float64(-0.2125)],[1],[0],[0],[1.0736867999949027],['Target'],83,0,83,0,101.50426820000575,,10,101.49298460000136,101.50426820000575,101.50426820000575,0.02549899999576155,102.5153452000086,102.56693030000315,[np.float64(0.26416666666666666)],[np.float64(-0.2125)],[1],[0],[0],[1.0736867999949027],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
84,0,84,[np.float64(0.050833333333333335)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.0705386999907205],['Target'],84,0,84,0,102.59079000000202,,5,102.58185100000992,102.59079000000202,102.59079000000202,0.014610099999117665,103.59998830000404,103.65261699999974,[np.float64(0.050833333333333335)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.0705386999907205],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
85,0,85,[np.float64(-0.03166666666666667)],[np.float64(0.3625)],[1],[0],[0],[0.9697957000025781],['Target'],85,0,85,0,103.6772270000074,,5,103.66765490001126,103.6772270000074,103.6772270000074,0.014814000009209849,,104.63764980000269,[np.float64(-0.03166666666666667)],[np.float64(0.3625)],[1],[0],[0],[0.9697957000025781],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
86,0,86,[np.float64(0.39916666666666667)],[np.float64(0.0075)],[1],[0],[0],[0.9096914999972796],['Target'],86,0,86,0,104.67547650000779,,10,104.6622073000035,104.67547650000779,104.67547650000779,0.024447100004181266,,105.57210780000605,[np.float64(0.39916666666666667)],[np.float64(0.0075)],[1],[0],[0],[0.9096914999972796],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
87,0,87,"[np.float64(-0.3258333333333333), np.float64(-0.3416666666666667)]","[np.float64(-0.43166666666666664), np.float64(-0.42583333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.2590274999965914, 1.808212599993567]","[None, 'Target']",87,0,87,0,105.6092420000059,,10,105.59759100001247,105.6092420000059,105.6092420000059,0.025203199998941272,106.61993970000185,107.40598060000048,"[np.float64(-0.3258333333333333), np.float64(-0.3416666666666667)]","[np.float64(-0.43166666666666664), np.float64(-0.42583333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.2590274999965914, 1.808212599993567]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
88,0,88,[np.float64(-0.1275)],[np.float64(0.37833333333333335)],[1],[0],[0],[1.2591448000021046],['Target'],88,0,88,0,107.44427390000783,,10,107.43230100000801,107.44427390000783,107.44427390000783,0.026081000003614463,108.45496760000242,108.69163200000185,[np.float64(-0.1275)],[np.float64(0.37833333333333335)],[1],[0],[0],[1.2591448000021046],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
89,0,89,[np.float64(0.485)],[np.float64(-0.455)],[1],[0],[0],[1.527104100008728],['Target'],89,0,89,0,108.72819360000722,,10,108.71571119999862,108.72819360000722,108.72819360000722,0.023876200008089654,109.74055300001055,110.24301840001135,[np.float64(0.485)],[np.float64(-0.455)],[1],[0],[0],[1.527104100008728],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
90,0,90,[np.float64(0.31333333333333335)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.0525931000011042],['Target'],90,0,90,0,110.26669450000918,,5,110.2576490000065,110.26669450000918,110.26669450000918,0.014432900003157556,111.27491990000999,111.31044939999992,[np.float64(0.31333333333333335)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.0525931000011042],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
91,0,91,[np.float64(0.3725)],[np.float64(0.15833333333333333)],[1],[0],[0],[0.8743580000009388],['Target'],91,0,91,0,111.35085620000609,,10,111.33743210000102,111.35085620000609,111.35085620000609,0.026807800008100457,,112.2119715000008,[np.float64(0.3725)],[np.float64(0.15833333333333333)],[1],[0],[0],[0.8743580000009388],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
92,0,92,[np.float64(0.37583333333333335)],[np.float64(-0.041666666666666664)],[1],[0],[0],[0.7594649999955436],['Target'],92,0,92,0,112.24912150000455,,10,112.23680360001163,112.24912150000455,112.24912150000455,0.02465150000352878,,112.99647220000043,[np.float64(0.37583333333333335)],[np.float64(-0.041666666666666664)],[1],[0],[0],[0.7594649999955436],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
93,0,93,[np.float64(0.4975)],[np.float64(-0.38333333333333336)],[1],[0],[0],[0.9596798999991734],['Target'],93,0,93,0,113.03482530001202,,10,113.02304210000148,113.03482530001202,113.03482530001202,0.026329200001782738,,113.98296030001075,[np.float64(0.4975)],[np.float64(-0.38333333333333336)],[1],[0],[0],[0.9596798999991734],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
94,0,94,[np.float64(-0.49916666666666665)],[np.float64(-0.3541666666666667)],[1],[0],[0],[1.0332550000021001],['Target'],94,0,94,0,114.0079565000051,,5,113.99849100000574,114.0079565000051,114.0079565000051,0.01525309999124147,115.0120864000055,115.031982600005,[np.float64(-0.49916666666666665)],[np.float64(-0.3541666666666667)],[1],[0],[0],[1.0332550000021001],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
95,0,95,[np.float64(-0.2808333333333333)],[np.float64(-0.43)],[1],[0],[0],[0.9012834000022849],['Target'],95,0,95,0,115.05496030001086,,5,115.04623670000001,115.05496030001086,115.05496030001086,0.014054799990844913,,115.9477149000013,[np.float64(-0.2808333333333333)],[np.float64(-0.43)],[1],[0],[0],[0.9012834000022849],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
96,0,96,"[np.float64(-0.11333333333333333), np.float64(-0.11333333333333333)]","[np.float64(0.4791666666666667), np.float64(0.4708333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.2622446000023047, 1.729106500002672]","[None, 'Target']",96,0,96,0,115.98271039999963,,10,115.97166490000382,115.98271039999963,115.98271039999963,0.023769000006723218,116.99795740000263,117.70093580000685,"[np.float64(-0.11333333333333333), np.float64(-0.11333333333333333)]","[np.float64(0.4791666666666667), np.float64(0.4708333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.2622446000023047, 1.729106500002672]","[None, 'Target']",Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
97,0,97,[np.float64(-0.25416666666666665)],[np.float64(0.2991666666666667)],[1],[0],[0],[0.8353239999996731],['Target'],97,0,97,0,117.72510049999983,,5,117.71636130000115,117.72510049999983,117.72510049999983,0.015214200000627898,,118.55190080001194,[np.float64(-0.25416666666666665)],[np.float64(0.2991666666666667)],[1],[0],[0],[0.8353239999996731],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
98,0,98,[np.float64(-0.38083333333333336)],[np.float64(-0.15333333333333332)],[1],[0],[0],[0.9042542999959551],['Target'],98,0,98,0,118.57356119999895,,5,118.56528439999965,118.57356119999895,118.57356119999895,0.013228099996922538,,119.46979509999801,[np.float64(-0.38083333333333336)],[np.float64(-0.15333333333333332)],[1],[0],[0],[0.9042542999959551],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
99,0,99,[np.float64(-0.35)],[np.float64(0.12916666666666668)],[1],[0],[0],[0.8359265000035521],['Target'],99,0,99,0,119.49457910000638,,5,119.48482830000285,119.49457910000638,119.49457910000638,0.014892599996528588,,120.32098010000482,[np.float64(-0.35)],[np.float64(0.12916666666666668)],[1],[0],[0],[0.8359265000035521],['Target'],Participant 4,001,2025-09-30_13h44.30.212,visual search task,,2025.1.1,59.921538737907404,2025-09-30 13h44.47.354168 +0530,
