prime_word,prime_gender,target_image,target_gender,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,prime.started,fixation.stopped,prime.stopped,target_picture.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Thankyou.started,text.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Babysitter,feminine,m1.jpg,male,62,8,1,m,0.4883583000046201,None,1,8,62,20,135.42927929997677,,,,,,,,,135.4211321999901,135.42927929997677,135.91298449999886,135.92973009997513,136.9139714000048,136.9139714000048,136.9139714000048,137.41483500000322,m,0.4883583000046201,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Student,neutral,f2.jpeg,female,63,9,1,f,0.5436187000013888,None,1,9,63,43,137.43096409999998,,,,,,,,,137.42263450002065,137.43096409999998,137.91496760002337,137.93160110001918,138.91651820001425,138.91651820001425,138.91651820001425,139.46735719998833,f,0.5436187000013888,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Student,neutral,m2.jpg,male,64,10,1,m,0.37429720000363886,None,1,10,64,42,139.4835097999894,,,,,,,,,139.47859830001835,139.4835097999894,139.96792889997596,139.98391970002558,140.96906600001967,140.96906600001967,140.96906600001967,141.35349299997324,m,0.37429720000363886,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Blacksmith,masculine,m9.png,male,65,11,1,m,0.6176756999921054,None,1,11,65,16,141.3995887999772,,,,,,,,,141.39167689997703,141.3995887999772,141.85343640000792,141.90244450001046,142.8542275999789,142.8542275999789,142.8542275999789,143.4884532999713,m,0.6176756999921054,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Democrat,neutral,m4.jpg,male,66,12,1,m,0.5674020000151359,None,1,12,66,46,143.50701399997342,,,,,,,,,143.50194170000032,143.50701399997342,143.98835020000115,144.0224898000015,144.98930590000236,144.98930590000236,144.98930590000236,145.55736109998543,m,0.5674020000151359,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Nurse,feminine,m3.jpg,male,67,13,1,m,0.6694352999911644,None,1,13,67,24,145.57440929999575,,,,,,,,,145.5686961999745,145.57440929999575,146.05841619998682,146.07438669999829,147.05847930000164,147.05847930000164,147.05847930000164,147.74278319999576,m,0.6694352999911644,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Baker,neutral,f7.jpg,female,68,14,1,f,0.8037325000041164,None,1,14,68,53,147.7590818000026,,,,,,,,,147.74884439999005,147.7590818000026,148.24375369999325,148.25971860002028,149.24441250000382,149.24441250000382,149.24441250000382,150.06234880001284,f,0.8037325000041164,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Airshostess,feminine,f6.jpg,female,69,15,1,m,0.5906515999813564,None,1,15,69,31,150.07858730002772,,,,,,,,,150.0716420999961,150.07858730002772,150.56217719998676,150.57900109997718,151.564009899972,151.564009899972,151.564009899972,152.16478749999078,m,0.5906515999813564,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Prostitute,feminine,m8.jpg,male,70,16,1,m,1.394901200023014,None,1,16,70,34,152.18087570002535,,,,,,,,,152.17221380001865,152.18087570002535,152.66474550002022,152.68173650000244,153.66561349999392,153.66561349999392,153.66561349999392,155.06778929999564,m,1.394901200023014,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Librarian,feminine,m5.jpeg,male,71,17,1,m,0.5799927999614738,None,1,17,71,28,155.08420310000656,,,,,,,,,155.07421039999463,155.08420310000656,155.56776589999208,155.58408619998954,156.56878889998188,156.56878889998188,156.56878889998188,157.15344339999137,m,0.5799927999614738,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Prostitute,feminine,f8.jpeg,female,72,18,1,f,0.5933133000507951,None,1,18,72,35,157.16994689998683,,,,,,,,,157.1642293999903,157.16994689998683,157.65349930000957,157.67025740002282,158.654675400001,158.654675400001,158.654675400001,159.256166999985,f,0.5933133000507951,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Hunter,masculine,m4.jpg,male,73,19,1,m,0.5959866999764927,None,1,19,73,6,159.27234450000105,,,,,,,,,159.26608380000107,159.27234450000105,159.75579349999316,159.77250070002628,160.75683460000437,160.75683460000437,160.75683460000437,161.3580242000171,m,0.5959866999764927,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Engineer,masculine,f3.jpg,female,74,20,1,f,1.1480847999919206,None,1,20,74,5,161.4082491999725,,,,,,,,,161.39719099999638,161.4082491999725,161.85794590000296,161.90770879999036,162.85949960001744,162.85949960001744,162.85949960001744,164.0109228999936,f,1.1480847999919206,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Author,neutral,f1.jpg,female,75,21,1,f,1.0325630999868736,None,1,21,75,41,164.0271592999925,,,,,,,,,164.01782589999493,164.0271592999925,164.51065740000922,164.52744779997738,165.51264560001437,165.51264560001437,165.51264560001437,166.5476481000078,f,1.0325630999868736,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Engineer,masculine,m3.jpg,male,76,22,1,m,0.6044709000270814,None,1,22,76,4,166.56408330000704,,,,,,,,,166.55855900002643,166.56408330000704,167.04712589998962,167.06391620001523,168.04863139998633,168.04863139998633,168.04863139998633,168.6658537000185,m,0.6044709000270814,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Pilot,masculine,m8.jpg,male,77,23,1,m,0.6093338999780826,None,1,23,77,14,168.68213069997728,,,,,,,,,168.67211929999758,168.68213069997728,169.1657573999837,169.1825490000192,170.16766650002683,170.16766650002683,170.16766650002683,170.78536829998484,m,0.6093338999780826,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Ballerina,feminine,m10.jpg,male,78,24,1,m,0.9410448000417091,None,1,24,78,18,170.8220051000244,,,,,,,,,170.81421649997355,170.8220051000244,171.28536999999778,171.33485470002051,172.28646299999673,172.28646299999673,172.28646299999673,173.2375699999975,m,0.9410448000417091,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Lawyer,masculine,f5.jpeg,female,79,25,1,f,0.7870457000099123,None,1,25,79,9,173.25360499997623,,,,,,,,,173.2427034000284,173.25360499997623,173.73823770001763,173.75408909999533,174.73920010001166,174.73920010001166,174.73920010001166,175.540343199973,f,0.7870457000099123,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Homemaker,feminine,f2.jpeg,female,80,26,1,f,0.6006688000052236,None,1,26,80,23,175.55664720002096,,,,,,,,,175.54620759998215,175.55664720002096,176.04021389997797,176.0572732000146,177.04122429998824,177.04122429998824,177.04122429998824,177.642545300012,f,0.6006688000052236,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Doctor,masculine,m7.jpg,male,81,27,1,m,0.8620869999867864,None,1,27,81,12,177.65890630002832,,,,,,,,,177.6522500999854,177.65890630002832,178.14260820002528,178.15944969997508,179.14374710002448,179.14374710002448,179.14374710002448,180.0121766999946,m,0.8620869999867864,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Blacksmith,masculine,f9.jpg,female,82,28,1,f,0.6046638999832794,None,1,28,82,17,180.0281422000262,,,,,,,,,180.02113339997595,180.0281422000262,180.51182160002645,180.52861739997752,181.51370170002338,181.51370170002338,181.51370170002338,182.13095469999826,f,0.6046638999832794,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Reporter,neutral,m3.jpg,male,83,29,1,m,0.5451401000027545,None,1,29,83,44,182.14723240002058,,,,,,,,,182.14233820000663,182.14723240002058,182.63105229998473,182.64866200002143,183.63191449997248,183.63191449997248,183.63191449997248,184.18326060002437,m,0.5451401000027545,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Secretary,feminine,m4.jpg,male,84,30,1,m,0.6171086000395007,None,1,30,84,26,184.2018210000242,,,,,,,,,184.1968774999841,184.2018210000242,184.6827842000057,184.71671940002125,185.68416349997278,185.68416349997278,185.68416349997278,186.30235680000624,m,0.6171086000395007,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Ballerina,feminine,f10.jpg,female,85,31,1,f,0.8421547000179999,None,1,31,85,19,186.3184194000205,,,,,,,,,186.31126029998995,186.3184194000205,186.80208039999707,186.81884560000617,187.8033450000221,187.8033450000221,187.8033450000221,188.65449129999615,f,0.8421547000179999,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Nanny,feminine,f9.jpg,female,86,32,1,f,0.474277000001166,None,1,32,86,37,188.67078949999996,,,,,,,,,188.66413709998596,188.67078949999996,189.15458189998753,189.17135000001872,190.15575189999072,190.15575189999072,190.15575189999072,190.64027460000943,f,0.474277000001166,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Lawyer,masculine,m5.jpeg,male,87,33,1,m,0.41510649997508153,None,1,33,87,8,190.65652359998785,,,,,,,,,190.64677549997577,190.65652359998785,191.14039080002112,191.15696930000558,192.1415440000128,192.1415440000128,192.1415440000128,192.55910399998538,m,0.41510649997508153,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Republican,neutral,f5.jpeg,female,88,34,1,f,0.38211190002039075,None,1,34,88,49,192.57563570002094,,,,,,,,,192.5646562000038,192.57563570002094,193.05931939999573,193.07602530001896,194.06025380000938,194.06025380000938,194.06025380000938,194.44464669999434,f,0.38211190002039075,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Interpreter,neutral,m6.jpg,male,89,35,1,m,0.8735047000227496,None,1,35,89,50,194.46124829998007,,,,,,,,,194.45321280002827,194.46124829998007,194.94467180001084,194.96148870000616,195.94557789998362,195.94557789998362,195.94557789998362,196.830457700009,m,0.8735047000227496,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Doctor,masculine,f7.jpg,female,90,36,1,f,0.5086084000067785,None,1,36,90,13,196.8468418000266,,,,,,,,,196.8379076999845,196.8468418000266,197.33042030001525,197.34721029998036,198.3312656999915,198.3312656999915,198.3312656999915,198.84900709998328,f,0.5086084000067785,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Teacher,feminine,f7.jpg,female,91,37,1,m,0.31583690003026277,None,1,37,91,33,198.8653306000051,,,,,,,,,198.8557290000026,198.8653306000051,199.34894090000307,199.365698300011,200.35084079997614,200.35084079997614,200.35084079997614,200.66808670002501,m,0.31583690003026277,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Interpreter,neutral,f6.jpg,female,92,38,1,f,0.7259513000026345,None,1,38,92,51,200.68363859999226,,,,,,,,,200.67650419997517,200.68363859999226,201.1700933999964,201.1887036000262,202.1698242999846,202.1698242999846,202.1698242999846,202.9039410999976,f,0.7259513000026345,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Driver,masculine,m6.jpg,male,93,39,1,m,0.5400677000288852,None,1,39,93,10,202.91992409998784,,,,,,,,,202.91376889997628,202.91992409998784,203.40372750000097,203.42044720001286,204.40515619999496,204.40515619999496,204.40515619999496,204.95616020000307,m,0.5400677000288852,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Hunter,masculine,f4.jpg,female,94,40,1,f,0.6918099999893457,None,1,40,94,7,204.97254029999021,,,,,,,,,204.96427589998348,204.97254029999021,205.45608969999012,205.47265509999124,206.45722929999465,206.45722929999465,206.45722929999465,207.15820509998593,f,0.6918099999893457,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Nurse,feminine,f3.jpg,female,95,41,1,f,0.6477652000030503,None,1,41,95,25,207.20570609997958,,,,,,,,,207.19451360002859,207.20570609997958,207.65847680001752,207.70800440001767,208.65933860000223,208.65933860000223,208.65933860000223,209.31124790001195,f,0.6477652000030503,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Banker,masculine,m2.jpg,male,96,42,1,m,0.47081460000481457,None,1,42,96,2,209.32760050002253,,,,,,,,,209.32346109999344,209.32760050002253,209.811106499983,209.82747670001118,210.8122123000212,210.8122123000212,210.8122123000212,211.29617629997665,m,0.47081460000481457,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Driver,masculine,f6.jpg,female,97,43,1,f,0.5959780999692157,None,1,43,97,11,211.31262280000374,,,,,,,,,211.30392729997402,211.31262280000374,211.79613279999467,211.81296720000682,212.79709559999174,212.79709559999174,212.79709559999174,213.398641399981,f,0.5959780999692157,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Author,neutral,m1.jpg,male,98,44,1,m,0.8138405000208877,None,1,44,98,40,213.41474869998638,,,,,,,,,213.40951289999066,213.41474869998638,213.89854630001355,213.91505000001052,214.89956910000183,214.89956910000183,214.89956910000183,215.71727919997647,m,0.8138405000208877,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Nanny,feminine,m9.png,male,99,45,1,m,0.8090401000226848,None,1,45,99,36,215.7731140999822,,,,,,,,,215.76532260002568,215.7731140999822,216.21794140001293,216.28404330002377,217.21891549997963,217.21891549997963,217.21891549997963,218.03685769997537,m,0.8090401000226848,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Mechanic,masculine,f1.jpg,female,100,46,1,f,1.2628203999483958,None,1,46,100,1,218.05319690000033,,,,,,,,,218.04240069998195,218.05319690000033,218.53688229998806,218.5536182000069,219.53783450002084,219.53783450002084,219.53783450002084,220.80675869999686,f,1.2628203999483958,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Babysitter,feminine,f1.jpg,female,101,47,1,f,0.5161410000291653,None,1,47,101,21,220.82281590002822,,,,,,,,,220.81311340001412,220.82281590002822,221.30653160001384,221.3233822999755,222.30764950002776,222.30764950002776,222.30764950002776,222.8252992000198,f,0.5161410000291653,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Teacher,feminine,m7.jpg,male,102,48,1,m,1.0672073000459932,None,1,48,102,32,222.84163460001582,,,,,,,,,222.8362401999766,222.84163460001582,223.3255314999842,223.34210770000936,224.32713180000428,224.32713180000428,224.32713180000428,225.39491169998655,m,1.0672073000459932,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Secretary,feminine,f4.jpg,female,103,49,1,f,0.5797921000048518,None,1,49,103,27,225.41329050000058,,,,,,,,,225.40804850001587,225.41329050000058,225.8946257000207,225.92817259998992,226.89649620000273,226.89649620000273,226.89649620000273,227.48050659999717,f,0.5797921000048518,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Artist,neutral,m10.jpg,male,104,50,1,m,0.46991859999252483,None,1,50,104,38,227.51232430001255,,,,,,,,,227.50620439997874,227.51232430001255,227.98048059997382,228.01397530001123,228.9821430000011,228.9821430000011,228.9821430000011,229.46617530001095,m,0.46991859999252483,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Pilot,masculine,f8.jpeg,female,105,51,1,f,0.42416250001406297,None,1,51,105,15,229.48236460000044,,,,,,,,,229.47695490001934,229.48236460000044,229.9663334999932,229.98278159997426,230.96724780002842,230.96724780002842,230.96724780002842,231.401426299999,f,0.42416250001406297,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Artist,neutral,f10.jpg,female,106,52,1,f,1.5208321000100113,None,1,52,106,39,231.4175641000038,,,,,,,,,231.40967730002012,231.4175641000038,231.90165850002086,231.91782809997676,232.9029634000035,232.9029634000035,232.9029634000035,234.43830769998021,f,1.5208321000100113,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
Reporter,neutral,f3.jpg,female,107,53,1,f,0.7857467000139877,None,1,53,107,45,234.4826619999949,,,,,,,,,234.4727521999739,234.4826619999949,234.93849019997288,234.98858900001505,235.93933389999438,235.93933389999438,235.93933389999438,236.741319200024,f,0.7857467000139877,None,,,Subject_05,001,2025-11-24_01h04.43.868,Semantic priming with gender association,,2025.1.1,59.79652438979735,2025-11-24 01h08.57.373370 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.74144269997487,236.75897490000352,,,,,,,,,
